# ORF = yeast systematic name
# Total.TPM.mean = average transcripts per million (TPM) at 30C, Wallace
# Occ.mean = ribosome-bound fraction of mRNA, Bard
# LengthTxEst = estimated transcript length
ORF	Total.TPM.mean	Occ.mean	LengthTxEst
YEL063C	57.93936566857074	0.830783580974412	2295
YEL064C	10.473668571440886	0.790469838303663	1737
YEL065W	124.85880425085443	0.8033438637516135	2014
YEL066W	42.11141903665911	0.930790171712354	597
YEL071W	184.96191676005017	0.9248990032479778	1633
YEL072W	8.118639363233282	0.6107227963655697	1084
YER001W	50.396359244256864	0.7661738297082339	2457
YER002W	40.24065810166084	0.9356583604243957	839
YER003C	237.93648484996552	0.9561700202112536	1474
YER004W	99.2005174118874	0.8749289451467637	1062
YER005W	23.4192791179009	0.7769090123515922	2070
YER006W	154.58604113837296	0.9336881676076704	1691
YER007C-A	172.4024891106006	0.9312381015982248	730
YER007W	6.087203014692688	0.8261176922321544	1673
YER008C	30.491075206653925	0.780906315263456	4182
YER009W	752.3874659093647	0.9502538024690284	586
YER010C	42.38579707591889	0.8325477185958955	835
YER011W	45.286061679370754	0.8996617215180921	973
YER012W	275.24766419161784	0.9377129507480458	796
YER013W	14.063316457443127	0.7413163958130947	3609
YER014W	25.389138828082395	0.9203793228262764	1762
YER015W	5.202618997680822	0.6850544136846177	2516
YER016W	33.19120165782803	0.8839509472980487	1181
YER017C	43.01702153419809	0.7856927379703154	2530
YER018C	20.59518061822863	0.7191842936888451	822
YER019C-A	494.3857209335657	0.8059099182418008	381
YER019W	31.899703131213833	0.841706311319287	1843
YER020W	29.306829136145844	0.7946157124769202	1605
YER021W	131.76404705251056	0.9101308513204528	1729
YER022W	23.766755269209728	0.8644139482050279	2184
YER023W	299.4697870063911	0.9507689667179822	982
YER024W	6.845965535279786	0.7475749654323873	2923
YER025W	139.31857172450765	0.9057781757364864	1892
YER026C	136.2724277073913	0.9203605673384024	985
YER027C	49.32354074798051	0.8921987345836908	1551
YER028C	8.974037432568489	0.6821835419788738	1302
YER029C	34.45855799552027	0.8655033881383282	750
YER030W	109.43233907503048	0.9355151725547096	616
YER031C	48.556952911072315	0.9469965487683576	869
YER032W	13.840958532082022	0.7678478013326222	2969
YER033C	5.825350485862763	0.7548910524129894	3402
YER034W	17.79130664452304	0.8802510781490894	825
YER035W	41.729228428382214	0.8887462869826082	679
YER036C	362.8288649378322	0.9293768074632696	1975
YER037W	10.957738417629724	0.9176885280075776	1209
YER038C	9.501982971989376	0.6942910882467506	2153
YER039C	2.92085748226808	0.7626706152672921	1029
YER040W	12.46825344253431	0.7329629453398816	2537
YER041W	10.641543174191655	0.6969567759731161	2547
YER042W	62.18987318025573	0.938802169461286	726
YER043C	798.4870887015153	0.935507210901718	1611
YER044C	76.47067781713226	0.8900828310260813	634
YER044C-A	2.9411895493849274	0.5103540431171114	1398
YER045C	8.267191451130536	0.7981867418583364	1832
YER046W	13.928128996106777	0.6745202675592132	571
YER047C	5.192964693020624	0.6888250991665302	2865
YER048C	94.2818186748218	0.933017708931842	1373
YER048W-A	142.9373464455294	0.916659842068342	689
YER049W	103.54264197880204	0.9282561477237804	2093
YER050C	88.32364738324279	0.8773527323245208	598
YER051W	16.070247237930463	0.741597248086012	1598
YER052C	81.47451905928995	0.8592780508677474	1778
YER053C	26.158170708479428	0.8696011600053997	1144
YER054C	2.0912492460601326	0.6727178518247202	2378
YER055C	310.27178196362763	0.91719528148728	1039
YER056C	121.6165247495832	0.8827522732238574	1810
YER056C-A	2882.896788242002	0.8916941148775215	497
YER057C	222.54058702826455	0.9653218183423264	534
YER058W	9.185036539948047	0.7950836006304879	481
YER059W	23.496283278244512	0.7997754892538631	1541
YER060W	20.164457617802704	0.7982135634751362	1846
YER061C	18.403289336976098	0.7707253807344447	1431
YER062C	108.40033533811858	0.9526171406358326	1014
YER063W	93.61355083251212	0.8942547521315986	876
YER064C	57.7604757911135	0.7517630014006561	1856
YER065C	8.440226254951154	0.6256903082829535	2064
YER067W	15.099064635430247	0.8233968923669184	683
YER068W	30.566910155871657	0.8193194256267904	1948
YER069W	18.862354766902193	0.851609220421388	2771
YER070W	213.9583665758032	0.8517386537976421	2917
YER071C	36.791598118763886	0.9123800168970866	626
YER072W	306.4126182547281	0.9017510239031434	577
YER073W	83.17415005100351	0.839948510972045	1802
YER074W	4088.7914319360966	0.9455286788045922	567
YER074W-A	151.59698032340663	0.8053555086030075	509
YER075C	18.38995158998512	0.7213604415821948	3073
YER078C	22.956195424856684	0.8731367197337714	1800
YER080W	91.93188416972716	0.9017064701689173	2014
YER081W	20.344303219633648	0.8051000658630454	1852
YER082C	48.23479659722439	0.9021743567400478	1811
YER083C	75.12346774408927	0.9009271236697288	925
YER086W	125.75382842918468	0.9127485634834422	1929
YER087C-B	307.2639295100366	0.7551673731495644	502
YER087W	12.703120086691642	0.8405400699339578	1906
YER088C	35.944537104656135	0.8123693162422221	2242
YER089C	113.52780262258824	0.8480862627056773	1791
YER090W	78.75399108417395	0.9219862074971972	1712
YER091C	148.8638342574477	0.920391955665035	2599
YER092W	52.84316315949401	0.8996509926080828	602
YER093C	17.468158162325533	0.7197838513156749	4407
YER093C-A	17.42358705775323	0.7455722995820022	565
YER094C	192.3324726704741	0.9433719670741092	862
YER095W	10.857700471311311	0.9190019375220108	1475
YER096W	1.8271162575188824	0.663334242870522	1824
YER098W	7.945265326735018	0.7412534938417286	2853
YER099C	40.509067818004965	0.9153123431270964	1063
YER100W	57.66783314674824	0.9246259740007152	948
YER101C	6.612690514677476	0.8927720684672558	1496
YER102W	2969.332576238319	0.93790606895369	763
YER103W	15.231194046044989	0.7436882223785286	2237
YER104W	9.691614665907132	0.7861274514883176	1025
YER105C	62.08939768285096	0.7919620541883758	4319
YER107C	56.72121791766373	0.8762858111685141	1402
YER110C	299.27977025787453	0.8953952420322342	3606
YER111C	23.948325341856993	0.8400043267844304	3453
YER112W	71.2636609572638	0.9336234389167878	717
YER113C	40.593007677097674	0.8006951433252802	2400
YER114C	34.313742672199744	0.8081525214316276	3622
YER115C	25.06531470547588	0.770256097488301	894
YER116C	18.044841963831352	0.8453278020239052	1291
YER117W	2764.87604672929	0.9207644302192302	544
YER118C	41.52014457206856	0.8779784690762975	1469
YER119C	7.927196463973608	0.8173804034149627	1480
YER120W	237.23262620862545	0.9125581605595916	879
YER122C	132.97496408317417	0.8875853594417789	1668
YER123W	32.114931504036335	0.8392067059282007	2142
YER124C	179.73350582676338	0.7881174893566527	2103
YER125W	129.5486249375403	0.8694844346313003	3314
YER126C	145.04741196390069	0.9541526855737132	968
YER127W	56.80566487614815	0.9078456785701388	1195
YER128W	13.02520971188002	0.8696925891907604	776
YER129W	36.00527679088678	0.7797130266192422	3600
YER130C	60.91277128944404	0.7427759223163086	1618
YER131W	2400.085367445128	0.8957410488729478	568
YER132C	23.23503097171411	0.8368193038857612	5433
YER133W	223.5192392449579	0.9094707668880528	1429
YER134C	46.286152853491096	0.8673099356209673	831
YER136W	167.21198194451293	0.910783293768746	1775
YER137C	13.379790665139495	0.8153370112232988	639
YER139C	16.76036963518961	0.8585799110177718	1491
YER140W	14.371008504502573	0.8016242591262002	1944
YER141W	44.39191835920732	0.8655020631949413	1753
YER142C	15.700078961154786	0.8246544361151527	1006
YER143W	24.66306966478206	0.900771348434911	1491
YER144C	9.5839096360093	0.728846582175368	2550
YER145C	178.58584333072278	0.8916600866004947	1369
YER146W	177.24924628784063	0.8235103548188156	413
YER147C	8.737829747447835	0.8450448885368835	2016
YER148W	137.94424222297172	0.9070502429872662	1105
YER149C	30.652606070728233	0.8270435606889783	1409
YER150W	29.666432704352847	0.8126376908635707	784
YER151C	46.82216296659199	0.858930518925934	2894
YER152C	67.03622923484141	0.7573649101566823	1490
YER153C	15.547609774256967	0.5756355927207615	936
YER154W	50.41115973226242	0.699736533038164	1804
YER155C	86.54813091271706	0.8442886499901155	6675
YER156C	113.53730376617833	0.9169165702013388	1149
YER157W	30.569226559898993	0.8436622419488353	2481
YER159C	43.3842869048089	0.8730838914599846	722
YER161C	27.1562276162512	0.8068793816529467	1320
YER162C	4.933802078149779	0.776784298100766	2415
YER163C	44.11251230562244	0.9129371056030072	835
YER164W	40.66139554972616	0.8576212246706385	4578
YER165W	818.3453277485553	0.9084122448148076	2014
YER166W	61.973769105548584	0.8132653781200088	4887
YER167W	31.141185863797684	0.7455123301866295	2868
YER168C	40.892790684991816	0.8985654659636855	1749
YER169W	20.500272827808953	0.8096688326740226	2827
YER170W	11.17244264325787	0.8089212332120687	1071
YER171W	32.52925346506952	0.8351006385869522	2543
YER172C	25.90842117140562	0.8211176357143329	6663
YER173W	12.892067312632802	0.6704098465388653	2151
YER174C	37.076329435548494	0.8564977806872953	958
YER175C	14.902532073117762	0.7930321046573772	1146
YER176W	22.85383555811799	0.767463697236384	3517
YER177W	1060.8443616235706	0.9251291959335954	988
YER178W	467.7627886015066	0.9368630965787768	1425
YER180C	13.8991540924589	0.7430699542122157	961
YER180C-A	18.675878594887266	0.825981107514894	688
YER183C	43.70699815621359	0.8684686544715485	731
YER184C	8.592860160434935	0.6345248695597667	3076
YER185W	1.7208945972921814	0.7955627097054301	1083
YFL001W	37.88530759979196	0.7385251296828059	1408
YFL002C	40.53714788800399	0.8162820061357855	1982
YFL003C	1.4489577475836906	0.5905860849324099	2808
YFL004W	100.40290910528628	0.8904964151747368	2729
YFL005W	212.17812604695197	0.96516390732778	1002
YFL007W	65.48255759056423	0.8446873259003904	6603
YFL008W	31.886124447505686	0.848223133619094	3822
YFL009W	24.37924354920742	0.8315364126506108	2621
YFL010C	159.03048790294167	0.9586473472508076	827
YFL013C	17.263156161469254	0.8445561707108791	2257
YFL014W	64.11514099328669	0.961501189571648	574
YFL016C	8.352428015542273	0.8447869896546347	1674
YFL017C	69.40602555614792	0.8910101556711723	620
YFL017W-A	3.88624886276504	0.8594205159496104	342
YFL018C	214.922659914884	0.9451695448579532	1643
YFL020C	18.691603494576288	0.8793965982983634	690
YFL021W	7.548703870697113	0.7848502591950671	1645
YFL022C	235.75206372011655	0.9440295577729256	1669
YFL023W	10.149105642038911	0.8640642272672043	2497
YFL024C	22.35685526711499	0.7368391572391623	3181
YFL025C	17.231129349583473	0.7726214443091683	3309
YFL026W	429.2401370195362	0.7610795959959478	1996
YFL027C	19.71630458669851	0.7426038688278627	1583
YFL028C	35.103400936244256	0.906389458158984	968
YFL029C	9.011701329573224	0.8370260647417204	1225
YFL030W	5.102815915960578	0.6369810726919527	1254
YFL031W	1109.7438289238733	0.12514602849792594	1197
YFL033C	12.689913510680194	0.8540859991612564	5484
YFL034C-A	226.0215567850916	0.7383655228997665	481
YFL034C-B	33.69629595394818	0.85300155233372	1091
YFL036W	39.74513105436153	0.7684859345429677	4375
YFL037W	227.71306238860393	0.9528467426458216	1661
YFL038C	351.46340915253654	0.9536003623616536	767
YFL039C	1888.5501135388856	0.928420207851385	1418
YFL041W	46.28764023565446	0.9028090480142396	2061
YFL042C	16.46824552299389	0.8239677071469247	2118
YFL044C	40.050573393843834	0.8298978983220433	1136
YFL045C	694.7233813995487	0.9399433130831528	984
YFL046W	21.151978589672417	0.9319561236979964	803
YFL047W	20.10053509596708	0.8578428967389478	2226
YFL048C	90.91011632709004	0.8921394624782335	1487
YFL049W	19.109604481453808	0.8176828859218577	2045
YFL050C	9.545079176822655	0.5319745577973755	3641
YFL055W	2.1472043022418688	0.5878126824896157	2237
YFL059W	4.272838133756998	0.8790676002960973	1068
YFL060C	5.841160638013184	0.6886358453555557	840
YFR001W	77.66169372937779	0.8891847978590477	734
YFR002W	56.71420526776991	0.8499555275452091	2628
YFR003C	46.07346183006121	0.9030103094512716	687
YFR004W	91.9156930737649	0.909318362354611	1050
YFR005C	36.62857809783295	0.796538841536696	1595
YFR007W	13.339342060621863	0.7994121894012494	1153
YFR008W	10.065877783207274	0.8555546390924375	1051
YFR009W	155.90159664354545	0.8918000693069295	2388
YFR010W	98.10079214536827	0.9113233157935304	1655
YFR011C	24.691324950226413	0.91587768588043	706
YFR013W	34.18039410938808	0.877966645422843	2553
YFR014C	27.9689220838936	0.8722884619542635	1609
YFR015C	10.491343783597852	0.7768399603419354	2349
YFR016C	21.735718848495967	0.8585973413413946	3798
YFR017C	5.576812211109038	0.7416097217108231	772
YFR019W	20.303921037394726	0.8235118423755379	7008
YFR020W	11.155180177182608	0.528126538524978	1708
YFR021W	22.879937259103503	0.862995454032593	1704
YFR022W	9.627457589740512	0.7684065356902459	2590
YFR024C-A	106.54160253625716	0.8758027723301638	1604
YFR025C	46.96021396275407	0.9056720598357108	1136
YFR026C	5.721298742773077	0.7154373817891679	1573
YFR027W	5.4457199233682925	0.892235759788969	996
YFR028C	57.40387298213875	0.8507347158824431	1763
YFR029W	9.902461492555476	0.8418378062478339	2167
YFR030W	23.364105615163563	0.6925775461452063	3251
YFR031C	15.082369603792856	0.8182439116555627	3639
YFR031C-A	1917.4602403680103	0.9302839089240704	910
YFR033C	143.83051316347246	0.9284848461192174	691
YFR034C	40.07314016010732	0.8266660161593963	1209
YFR036W	21.037526303361187	0.8445734589616968	537
YFR037C	73.82893521459977	0.9271342304269398	1823
YFR038W	26.863426408442024	0.8047837063915232	2668
YFR039C	31.196690120213123	0.8961385006687237	1712
YFR040W	47.19327291904169	0.7145261509134497	3180
YFR041C	52.27745267472813	0.8666603589872859	1034
YFR042W	36.85141449980106	0.8631089813789594	749
YFR043C	19.048263075428945	0.8374389149441046	792
YFR044C	345.91609291416864	0.9557084368847522	1568
YFR046C	12.53594764160809	0.7156000745922556	1172
YFR047C	65.4284807509043	0.9420921623474778	1018
YFR048W	16.81794112013569	0.7794440140429586	2070
YFR049W	14.865895750883192	0.9342034410360448	634
YFR050C	150.35220717122908	0.9286477172826704	980
YFR051C	109.19932092956896	0.910274472610024	1750
YFR052W	132.06202056716089	0.9187011654756544	929
YFR053C	95.96041948909094	0.9273264916496669	1731
YFR055W	64.22329092639274	0.730134295887409	1617
YGL001C	96.4806335495139	0.9506386809229328	1244
YGL002W	45.45331088544274	0.7857694415889998	865
YGL003C	15.059602676215784	0.6160436923137727	1960
YGL004C	14.61567062211924	0.9061127687469214	1314
YGL005C	35.8820779850141	0.7942146428076761	1086
YGL006W	32.524461106795776	0.8368731608307445	4122
YGL008C	3286.8415728530244	0.8898673271757835	3414
YGL009C	190.2678634094351	0.9274846083834428	2576
YGL010W	18.729166643623383	0.7513293021495764	781
YGL011C	133.8391893554941	0.9224175656665904	973
YGL012W	235.1415567970926	0.9056227353934312	1553
YGL013C	31.402272294905917	0.7963316943970642	3333
YGL014W	40.55867711606643	0.8573895313899497	3143
YGL016W	62.70050435936254	0.8979967945075755	3476
YGL017W	17.810281488864625	0.9159877917306898	1611
YGL018C	22.18419781196771	0.8610973073766678	726
YGL019W	100.67511413800092	0.9406328935326338	1029
YGL020C	52.418776203001016	0.922761173656369	837
YGL021W	26.776412853516295	0.7443462049165777	2454
YGL022W	170.90691171146125	0.8708447497371579	2309
YGL023C	31.994276034006273	0.8350700178341113	2076
YGL025C	17.596504520804558	0.7864673592589937	1365
YGL026C	189.7681029075512	0.9477556096689048	2256
YGL027C	53.89798929263932	0.9120408418076448	2625
YGL028C	70.85258102975432	0.7500420397770347	2077
YGL029W	58.61678909144028	0.9525229101490617	589
YGL030W	4319.545249068272	0.8590730865405001	493
YGL031C	3181.2691610249785	0.9433152246580636	613
YGL032C	147.95024572491155	0.7775594161660713	524
YGL035C	22.438941293693	0.8063178993681394	1686
YGL036W	23.91507539555739	0.8248997096486095	2901
YGL037C	229.60803657743284	0.940525929249301	867
YGL038C	40.12623119269829	0.752471198593784	1794
YGL039W	76.2984948420499	0.8951618916014045	1282
YGL040C	102.17353876892749	0.9100216631275286	1312
YGL043W	62.95637895152261	0.8960010641149109	1223
YGL044C	22.54690679530972	0.9030453548199434	1371
YGL045W	7.482037882463519	0.772569956957909	1893
YGL047W	7.429333418467452	0.905256383166578	705
YGL048C	175.07652966671375	0.9363020228586167	1342
YGL049C	61.23043848633409	0.8553907563355929	3081
YGL050W	25.451903803058723	0.8346059832606476	1066
YGL053W	17.931222163232057	0.7981570493722876	968
YGL054C	190.58571796741404	0.896777733700955	773
YGL055W	510.7802705185367	0.9117653873486492	1827
YGL056C	28.642545893512615	0.8262638465752584	1750
YGL057C	19.43940221326266	0.8415334967855116	1042
YGL058W	106.27900558980916	0.8889070731111586	824
YGL059W	10.38547629175233	0.7818197732667862	1609
YGL060W	25.756483912821164	0.8593476479148762	2149
YGL061C	23.57360876946143	0.890071692694035	920
YGL062W	46.212182554184736	0.8914025059267474	3665
YGL063W	7.253963612220213	0.4663581259203971	1704
YGL064C	15.243146048071049	0.795412449787767	1769
YGL065C	36.0300176206831	0.8570945547377347	1614
YGL066W	16.70371601792293	0.7955729404231294	2411
YGL067W	59.42505982843554	0.9157328926615256	1268
YGL068W	134.2606226020951	0.9043325641619566	805
YGL070C	83.72816099628156	0.8891355334421653	684
YGL071W	33.719898035810324	0.7320613566340516	2638
YGL073W	28.02456985583197	0.7353820651778726	2643
YGL075C	3.755777799413417	0.7774550133166447	1690
YGL076C	3279.9133742687895	0.9402706495381956	880
YGL077C	48.31554898664011	0.9038214510442848	1913
YGL078C	135.4734384647072	0.9166175207310352	1826
YGL079W	32.66690776883823	0.751338903091014	804
YGL080W	77.3387302064055	0.8760851152577224	712
YGL083W	17.579409768753496	0.8085918417731001	2620
YGL084C	45.88718188863479	0.841165788064836	1851
YGL086W	27.93225183259793	0.7850725915964026	2421
YGL087C	102.63113849888204	0.8677434982706919	574
YGL090W	12.235522215132072	0.7794996386634185	1973
YGL091C	7.526473084930142	0.8612756027186328	1189
YGL092W	65.8728621390428	0.8012681324341628	4125
YGL093W	21.473528254233	0.7909527088270882	2858
YGL094C	40.21731274710435	0.8338420839393865	3674
YGL095C	24.980045869409224	0.8799078936138232	1893
YGL096W	6.1558952355056045	0.6557109178856295	1486
YGL097W	53.21269986495606	0.929928055224405	1599
YGL098W	23.927061844360928	0.714094799409491	1304
YGL099W	85.28704435552609	0.9321519321937384	2002
YGL100W	81.24336723749937	0.9151823030213164	1175
YGL101W	69.66972784288544	0.8651719122553154	914
YGL103W	4999.992367764909	0.9484758846820978	555
YGL104C	9.964563172322938	0.8401708199851206	1611
YGL105W	592.8650602752031	0.9378812380230348	1262
YGL106W	302.59312821795794	0.9087143876281404	604
YGL107C	30.572807722876068	0.7746265207362153	2075
YGL108C	27.526818697580016	NA	644
YGL110C	17.340139540812856	0.8627436350179756	1994
YGL111W	76.27105651345377	0.9000161389101176	1592
YGL112C	59.61392378146454	0.8925121022056344	1722
YGL113W	16.629167423179176	0.7256684700551745	2299
YGL115W	71.51017409684917	0.901175050764613	1157
YGL116W	21.471204329171115	0.7215712247190562	2075
YGL119W	26.896767833059695	0.8898557934282696	1655
YGL120C	119.72407943524112	0.8887560635999114	2444
YGL121C	10.274429135559398	0.902495321465666	628
YGL122C	66.50796725308058	0.7208083476515137	1826
YGL123W	5000.023766266217	0.8981906624160967	918
YGL124C	15.577243634393335	0.7853993910785966	2082
YGL125W	12.481448574432186	0.8533038769644683	2221
YGL126W	36.36958384935534	0.7012934822229746	1314
YGL127C	51.718617114634334	0.7595707662694414	566
YGL128C	10.357986722747617	0.7573553574594666	1052
YGL129C	36.821066155501086	0.8407157882352032	1564
YGL130W	33.85455924707185	0.8960146307502005	1579
YGL131C	17.228541398779175	0.7014000194830192	4383
YGL133W	19.15596163566226	0.7557830603813114	3966
YGL134W	17.66481260994075	0.7261451167452996	1480
YGL135W	2839.961315806233	0.8926384078918442	815
YGL136C	22.024892392268423	0.7502821849945656	1115
YGL137W	213.51264627112877	0.9318993487268142	2864
YGL139W	44.76122528521455	0.8509217383273365	2960
YGL141W	12.11464232070753	0.811981192966819	2888
YGL142C	18.788901894822235	0.8225530505466514	2015
YGL143C	22.90076506470488	0.7788889969804947	1393
YGL144C	15.960621940081564	0.7310202328877841	2157
YGL145W	23.04773539013973	0.8373531886562626	2273
YGL146C	3.2911253656222983	0.6064616862484559	1340
YGL147C	3286.1194346571306	0.9246942091638224	717
YGL148W	356.1521607503348	0.9421641292225074	1278
YGL150C	50.752079299385755	0.8477627516052093	4641
YGL151W	29.886823703499992	0.8014838391976398	3535
YGL153W	23.74475697590464	0.873418313192033	1098
YGL154C	10.121462569019547	0.7549141380996889	907
YGL155W	39.56521057943131	0.8225471923460543	1611
YGL156W	7.05132632076045	0.9113220278323676	3482
YGL157W	60.23394869602215	0.9385623643124864	1203
YGL160W	27.522585295095222	0.8432245750189904	1955
YGL161C	27.514532191264383	0.8614238079352945	1142
YGL162W	16.04087911364151	0.6441201574137729	1173
YGL163C	7.469118606392415	0.753360191672519	2955
YGL164C	11.259331513270224	0.8599651338388095	1446
YGL166W	21.819563377556744	0.8797287797364297	848
YGL167C	105.36122124586431	0.8452298778472492	3405
YGL169W	28.815618665584378	0.7581228438132435	1475
YGL171W	57.30199396756405	0.9035498256372492	1819
YGL172W	15.649747658173254	0.8638374966452003	1550
YGL173C	179.92665362375888	0.8887440118288505	4758
YGL174W	13.076481014824214	0.8860666529278379	982
YGL175C	9.80121901576603	0.6410670596559643	1209
YGL176C	16.187508059708776	0.7151224022225771	1813
YGL178W	20.7110599037188	0.7886780381859967	2751
YGL179C	12.615723930728992	0.7842325823344154	1861
YGL180W	13.767949448946643	0.8133571191726829	3417
YGL181W	38.17578474659847	0.9031492742089112	1352
YGL184C	1.4572117539984502	0.8153602997349665	1569
YGL186C	25.721343767474835	0.8785609465464199	1835
YGL187C	90.7233544146326	0.8811583018729272	845
YGL189C	7305.320927357353	0.8807739639925982	531
YGL190C	49.08128238693837	0.8361877221113612	2335
YGL191W	211.91248294229777	0.9301756338711906	663
YGL194C	26.37727495048182	0.7936628030830173	1543
YGL195W	164.7949607688053	0.9009392773317229	8190
YGL196W	39.31504207103445	0.8875492020282174	1478
YGL197W	32.128836171987295	0.8531980718152496	4635
YGL198W	41.63149235433667	0.8802568113188052	772
YGL200C	341.5015190875419	0.9358389066723029	769
YGL201C	43.04285261608761	0.8098879372194661	3291
YGL202W	286.6445827805902	0.9375824860054272	1722
YGL203C	48.00502819564147	0.8704674075223817	2337
YGL204C	22.934484001736894	0.7081150504575426	890
YGL206C	212.2811534354503	0.9321778158237884	5133
YGL207W	122.7134247815976	0.8649418668730665	3326
YGL208W	13.794033486829491	0.7622196175690594	1414
YGL209W	29.29687548626128	0.7344480996365872	1330
YGL210W	7.649317951863783	0.8347681177783195	821
YGL211W	29.76977293771661	0.8361630893394498	1213
YGL212W	8.97843764676577	0.7632001742414238	1173
YGL213C	60.12282421412697	0.8745507036776656	1331
YGL215W	88.49536466920605	0.7870067964519062	2293
YGL216W	18.0306641486222	0.7641628412071293	2732
YGL219C	33.10769750990306	0.8272036278273125	1503
YGL220W	183.1447165922156	0.887375219915811	1481
YGL221C	58.66282863395699	0.8942890584431692	966
YGL222C	31.308321534672594	0.8240959587215456	756
YGL223C	36.031969892346886	0.767264728557016	1303
YGL224C	34.12189856953282	0.865492813247456	1004
YGL225W	161.78397900894325	0.9271828762364815	1190
YGL226C-A	153.074931029417	0.795104799345546	461
YGL226W	20.686339723487233	0.8417296264728755	458
YGL227W	14.943578504381623	0.8424724542953896	3111
YGL228W	90.04734668027358	0.8783440032447576	1925
YGL229C	11.628284407009676	0.6462296016603357	2870
YGL231C	124.14594448274784	0.9221226156313964	672
YGL232W	85.62083802036268	0.8658144614986836	961
YGL233W	35.2272998987609	0.8674725477321781	2844
YGL234W	195.1236775769296	0.9126032223004888	2568
YGL236C	18.9717008044539	0.6457587768804552	2105
YGL237C	14.276018235291753	0.8031889204665277	1019
YGL238W	127.5504650396606	0.8751758230208417	3001
YGL240W	8.54971802639482	0.6494344550922991	1628
YGL241W	22.523961570943317	0.8457211098354133	3129
YGL242C	74.43616827987209	0.9253636523982874	750
YGL243W	17.914050938682685	0.8009899077178032	1374
YGL244W	22.77560189020521	0.9321232279762512	1815
YGL245W	630.7161994730094	0.9374887121175512	2223
YGL246C	32.19218956539233	0.8493788267972253	1328
YGL247W	19.524313703285568	0.8045741009498515	711
YGL248W	33.49310204126026	0.7767599875629726	1287
YGL250W	5.701613741784982	0.9172222501061608	969
YGL251C	4.422794993594769	0.6109591387676183	3735
YGL252C	24.958601745333105	0.9215499550812548	1896
YGL253W	1379.5665226917158	0.9325576223197438	1700
YGL254W	18.58212692979251	0.7965051310453649	1647
YGL255W	21.13501698301043	0.8336003314433394	1442
YGL256W	44.90888340040374	0.5747262306314359	1830
YGL257C	19.287420683314583	0.7894198340026906	1915
YGL258W	1.1395694501979157	NA	1548
YGR001C	113.8608725737838	0.8467425406670543	842
YGR002C	26.927047537762853	0.8533766915375345	1707
YGR003W	18.316284585865585	0.8353565091486561	2497
YGR004W	17.091802579054306	0.8391016553584252	1707
YGR005C	39.347113406300465	0.9208257543544944	1345
YGR006W	14.500520813949707	0.7033714843767357	1366
YGR007W	78.47724203962893	0.8515907404637417	1142
YGR008C	118.18936455867734	0.9479301408661454	497
YGR009C	21.155329586044157	0.865286219514324	2100
YGR010W	25.96954013006467	0.7616800439290685	1508
YGR012W	40.32208226934032	0.9221586201065912	1260
YGR013W	11.06739359421439	0.872902779212541	2167
YGR014W	68.29095052684433	0.8750172180567892	4268
YGR017W	98.1358515409022	0.8418706590359581	1175
YGR019W	45.21843476791167	0.906503659451018	1552
YGR020C	403.9932378251585	0.925999178909772	578
YGR021W	24.367858993500796	0.7892849316824149	989
YGR023W	1.6317165282542478	0.6794575599733867	2084
YGR024C	78.35494009992769	0.76348679626232	885
YGR027C	5906.217310182204	0.9168013571751744	469
YGR028W	28.852951297040843	0.81997495172099	1287
YGR029W	52.284811449328416	0.8960967361724617	701
YGR030C	34.15130657000447	0.7484854815696622	589
YGR031W	28.201697988476223	0.7927281712769514	1544
YGR032W	27.39185137183691	0.8413976001873984	5859
YGR033C	73.42374464702876	0.8018381438959323	1087
YGR034W	3065.1256055358413	0.908934556560832	540
YGR036C	15.823373990323244	0.8365830366761173	1525
YGR037C	624.9752534740426	0.9031966960990638	532
YGR038W	40.978645246455024	0.8294257842341848	959
YGR040W	31.217746247125245	0.7731719900236473	1812
YGR041W	23.644596774395872	0.7887290924144943	2079
YGR042W	22.28417330029622	0.855503222050086	961
YGR043C	5.769766855817575	0.9532707190739704	1201
YGR044C	66.31440276550723	0.9021753474498604	1207
YGR046W	21.057382971224	0.8236972138167507	1602
YGR047C	21.701099027663073	0.849952016602766	3203
YGR048W	33.51613601697282	0.8891474545754531	1221
YGR049W	23.002457512170313	0.91258315396782	847
YGR054W	133.39471829345072	0.8473881428724124	2297
YGR055W	42.68717538730448	0.8455902294189795	1882
YGR056W	22.55815217427916	0.7439616575953285	2931
YGR057C	33.83450981329534	0.8141867562775421	1139
YGR058W	15.53810325797983	0.817098445288358	1310
YGR060W	432.8642008953346	0.8950127086470865	1187
YGR061C	137.10456384784794	0.9001161682113928	4263
YGR062C	17.70202127231784	0.6783953158066292	1046
YGR063C	71.74022546992086	0.9040100278330694	453
YGR065C	20.642543506525534	0.7317640260776181	1987
YGR068C	17.025829123806368	0.7556884817696965	2192
YGR070W	7.395337451295404	0.6745251238585542	3639
YGR071C	10.63540036994572	0.7712750425366983	2821
YGR072W	18.45848198208643	0.8304994653406329	1352
YGR074W	53.79984888905262	0.8494661379350344	764
YGR075C	11.311052096334016	0.8015672681738286	1250
YGR076C	42.83797502271299	0.8067011694634818	623
YGR077C	21.05890312365343	0.7580549751130867	1858
YGR078C	123.64334117989348	0.9397435073215992	706
YGR079W	54.7427087312032	0.749680747685079	1284
YGR080W	45.14395050637899	0.918942370282096	1117
YGR081C	81.53400824840382	0.8983905462547959	797
