target_id	length	eff_length	est_counts	tpm
YMR112C	396	213.298	166	37.9276
YMR113W	1284	1098.06	117	5.19268
YMR114C	1107	921.065	145	7.67205
YMR115W	1506	1320.06	220	8.12196
YMR116C	960	774.065	20723	1304.69
YMR117C	642	456.168	28	2.99134
YMR118C	591	405.253	0	0
YMR119W	1875	1689.06	319.899	9.22997
YMR119W-A	375	193.262	4.10075	1.03407
YMR120C	1779	1593.06	494	15.1122
YMR121C	615	429.168	886.417	100.657
YMR122C	375	193.262	0	0
YMR122W-A	255	89.2147	8254	4508.8
YMR123W	369	187.668	189	49.0801
YMR124W	2832	2646.06	830	15.2866
YMR125W	2586	2400.06	672	13.6452
YMR126C	1029	843.065	43	2.48566
YMR127C	1017	831.065	27	1.5833
YMR128W	3804	3618.06	966	13.0117
YMR129W	4014	3828.06	582	7.4093
YMR130W	909	723.065	125	8.42493
YMR131C	1536	1350.06	224	8.08587
YMR132C	627	441.168	24	2.65119
YMR133W	1287	1101.06	3	0.132783
YMR134W	714	528.121	202	18.6402
YMR135C	1368	1182.06	334	13.7702
YMR135W-A	534	348.475	0	0
YMR136W	1683	1497.06	1980	64.4552
YMR137C	1986	1800.06	140	3.7903
YMR138W	576	390.293	15	1.87298
YMR139W	1113	927.065	1060	55.7223
YMR140W	1470	1284.06	911	34.5752
YMR141C	309	133.336	1	0.365498
YMR142C	600	414.253	4292	504.926
YMR141W-A	225	67.3642	0	0
YMR143W	432	247.979	2179	428.229
YMR144W	1029	843.065	49	2.83249
YMR145C	1683	1497.06	937	30.5023
YMR146C	1044	858.065	1552	88.1465
YMR147W	1239	1053.06	201.163	9.30951
YMR148W	447	262.598	47.8368	8.87778
YMR149W	861	675.065	1113	80.3495
YMR150C	573	387.293	59	7.42413
YMR151W	438	253.727	0	0
YMR152W	1098	912.065	878	46.914
YMR153W	1428	1242.06	621	24.3658
YMR153C-A	336	157.397	8	2.47701
YMR154C	2184	1998.06	186	4.53667
YMR155W	1644	1458.06	90	3.00815
YMR156C	717	531.121	37	3.39502
YMR157C	768	582.065	82	6.86556
YMR158W	468	283.081	220	37.8744
YMR158C-A	138	21.304	2	4.57511
YMR158W-B	321	143.828	0	0
YMR159C	453	268.384	17	3.08692
YMR160W	2451	2265.06	333	7.16469
YMR161W	675	489.121	443	44.1388
YMR162C	4971	4785.06	507	5.16361
YMR163C	2118	1932.06	43	1.08463
YMR164C	2277	2091.06	351	8.18037
YMR165C	2589	2403.06	366	7.42248
YMR166C	1107	921.065	69	3.65084
YMR167W	2310	2124.06	125	2.86798
YMR168C	1827	1641.06	116	3.44481
YMR169C	1521	1335.06	17043.1	622.129
YMR170C	1521	1335.06	895.879	32.7025
YMR171C	1653	1467.06	165	5.48111
YMR172W	2160	1974.06	102	2.5181
YMR172C-A	384	201.842	0	0
YMR173W	1293	1107.06	18775.7	826.528
YMR173W-A	1185	999.065	4622.26	225.473
YMR174C	207	55.6357	75	65.6963
YMR175W	240	77.9998	6	3.74879
YMR175W-A	195	48.6813	3	3.00326
YMR176W	4236	4050.06	381	4.58455
YMR177W	1533	1347.06	235	8.50184
YMR178W	825	639.065	697	53.1522
YMR179W	2277	2091.06	230	5.36036
YMR180C	963	777.065	81	5.07997
YMR181C	465	280.109	786	136.75
YMR182C	636	450.168	20	2.16515
YMR182W-A	87	9.90625	39	191.862
YMR183C	888	702.065	1007	69.9014
YMR184W	597	411.253	1783	211.288
YMR185W	2946	2760.06	131	2.31305
YMR186W	2118	1932.06	139797	3526.23
YMR187C	1296	1110.06	29	1.27316
YMR188C	714	528.121	118	10.8889
YMR189W	3105	2919.06	387	6.46102
YMR190C	4344	4158.06	494	5.78988
YMR191W	1122	936.065	559	29.1031
YMR192W	2163	1977.06	332	8.18372
YMR193W	777	591.065	102	8.41005
YMR193C-A	387	204.698	1	0.238078
YMR194W	303	128.122	275.267	104.704
YMR194C-B	222	65.3659	28	20.8757
YMR194C-A	225	67.3642	5	3.61722
YMR195W	384	201.842	186	44.9091
YMR196W	3267	3081.06	4820	76.2395
YMR197C	654	468.168	678	70.5767
YMR198W	1785	1599.06	55	1.67622
YMR199W	1641	1455.06	88	2.94736
YMR200W	771	585.065	1118	93.1261
YMR201C	1116	930.065	110	5.76385
YMR202W	669	483.121	1404	141.627
YMR203W	1164	978.065	2351	117.144
YMR204C	1263	1077.06	58	2.62434
YMR205C	2880	2694.06	20974	379.408
YMR206W	942	756.065	13	0.83795
YMR207C	6372	6186.06	233	1.83559
YMR208W	1332	1146.06	850	36.1446
YMR209C	1374	1188.06	155	6.35807
YMR210W	1350	1164.06	542	22.6911
YMR211W	1428	1242.06	132	5.17921
YMR212C	2349	2163.06	199	4.4835
YMR213W	1773	1587.06	348	10.6861
YMR214W	1134	948.065	1061	54.5395
YMR215W	1575	1389.06	1604	56.275
YMR216C	2229	2043.06	794	18.9396
YMR217W	1578	1392.06	2457	86.016
YMR218C	3309	3123.06	328	5.11831
YMR219W	4977	4791.06	1121	11.4027
YMR220W	1356	1170.06	588	24.4907
YMR221C	1515	1329.06	472	17.3073
YMR222C	672	486.121	292	29.2733
YMR223W	1416	1230.06	104	4.1204
YMR224C	2079	1893.06	45	1.15846
YMR225C	297	122.896	110	43.6203
YMR226C	804	618.065	2492	196.493
YMR227C	1773	1587.06	175	5.37374
YMR228W	1026	840.065	84	4.87304
YMR229C	5190	5004.06	1413	13.7611
YMR230W	318	141.245	1531	528.247
YMR230W-A	189	45.2961	5	5.37952
YMR231W	3090	2904.06	406	6.81323
YMR232W	2034	1848.06	72	1.89867
YMR233W	681	495.121	93	9.15388
YMR234W	1047	861.065	53	2.99967
YMR235C	1224	1038.06	612	28.7316
YMR236W	474	288.967	178	30.0197
YMR237W	2175	1989.06	1601	39.2262
YMR238W	1377	1191.06	355	14.5253
YMR239C	1416	1230.06	88	3.48649
YMR240C	1311	1125.06	88	3.81188
YMR241W	945	759.065	51	3.27435
YMR242C	519	333.475	3167	462.826
YMR242W-A	90	10.155	0	0
YMR243C	1329	1143.06	507	21.6158
YMR244W	1068	882.065	8	0.442001
YMR244C-A	315	138.523	86	30.256
YMR245W	621	435.168	2	0.223978
YMR246W	2085	1899.06	3319	85.1728
YMR247C	4689	4503.06	823	8.90687
YMR247W-A	144	23.6056	0	0
YMR250W	1758	1572.06	5593	173.384
YMR251W	1101	915.065	15	0.798864
YMR251W-A	180	40.52	43510	52330.3
YMR252C	405	221.923	85	18.6659
YMR253C	1245	1059.06	170	7.82276
YMR254C	309	133.336	0	0
YMR255W	567	381.332	403	51.5034
YMR256C	183	42.0085	238	276.104
YMR257C	2403	2217.06	62	1.36285
YMR258C	1662	1476.06	698	23.0454
YMR259C	4263	4077.06	449	5.36701
YMR260C	462	277.165	2152	378.388
YMR261C	3165	2979.06	4540	74.2693
YMR262W	942	756.065	489	31.5198
YMR263W	606	420.253	51	5.91415
YMR264W	612	426.211	298	34.0741
YMR265C	1386	1200.06	208	8.4468
YMR266W	2862	2676.06	1166	21.2342
YMR267W	933	747.065	183	11.9379
YMR268C	1335	1149.06	41	1.73889
YMR269W	636	450.168	9	0.974319
YMR270C	1098	912.065	101	5.39671
YMR271C	684	498.121	40	3.91344
YMR272C	1155	969.065	559	28.1121
YMR272W-A	114	13.8411	0	0
YMR272W-B	108	12.2774	0	0
YMR273C	2748	2562.06	411	7.81781
YMR274C	948	762.065	97	6.20317
YMR275C	2931	2745.06	445	7.90025
YMR276W	1122	936.065	3844	200.129
YMR277W	2199	2013.06	264	6.39116
YMR278W	1869	1683.06	1588	45.9815
YMR279C	1623	1437.06	28	0.949544
YMR280C	4302	4116.06	738	8.73791
YMR281W	915	729.065	650	43.4491
YMR282C	1743	1557.06	95	2.97338
YMR283C	1542	1356.06	87	3.1266
YMR284W	1809	1623.06	166	4.98432
YMR285C	1548	1362.06	165	5.90364
YMR286W	261	93.9146	180	93.4056
YMR287C	2910	2724.06	150	2.68354
YMR288W	2916	2730.06	270	4.81975
YMR289W	1125	939.065	164	8.51102
YMR290C	1518	1332.06	560	20.4878
YMR290W-A	348	168.178	0	0
YMR291W	1761	1575.06	5442	168.381
YMR292W	417	233.532	196	40.9018
YMR293C	1395	1209.06	69	2.78121
YMR294W	1122	936.065	22	1.14538
YMR294W-A	360	179.358	1	0.271715
YMR295C	594	408.253	1615	192.786
YMR296C	1677	1491.06	1640	53.602
YMR297W	1599	1413.06	9986	344.4
YMR298W	453	268.384	1125	204.281
YMR299C	939	753.065	100	6.47144
YMR300C	1533	1347.06	223	8.0677
YMR301C	2073	1887.06	173	4.46779
YMR302C	2553	2367.06	752	15.4825
YMR303C	1047	861.065	54.0941	3.06159
YMR304W	3693	3507.06	902	12.5342
YMR304C-A	351	170.987	16	4.56028
YMR305C	1170	984.065	610	30.2092
YMR306W	5358	5172.06	67	0.631313
YMR306C-A	390	207.553	3	0.704411
YMR307W	1680	1494.06	9070	295.85
YMR307C-A	195	48.6813	0	0
YMR308C	3270	3084.06	627	9.90781
YMR309C	2439	2253.06	1011	21.8681
YMR310C	954	768.065	62	3.93394
YMR311C	690	504.121	1613	155.931
YMR312W	822	636.065	245	18.7715
YMR313C	1929	1743.06	422	11.7987
YMR314W	705	519.121	863	81.0169
YMR315W	1050	864.065	6342	357.695
YMR315W-A	108	12.2774	4	15.8777
YMR316W	1011	825.065	2359	139.339
YMR316C-A	312	135.911	1	0.358573
YMR316C-B	309	133.336	0	0
YMR317W	3423	3237.06	768	11.5623
YMR318C	1083	897.065	1749	95.0166
YMR319C	1659	1473.06	123	4.06927
YMR320W	306	130.684	33	12.3062
YMR321C	318	141.245	0	0
YMR322C	714	528.121	5.83046	0.538026
YMR323W	1314	1128.06	74.0913	3.20086
YMR324C	243	80.2303	0	0
YMR325W	375	193.262	2	0.504333
YMR326C	309	133.336	0	0
YNL339C	5580	5394.06	0.00973023	8.79104e-05
YNL339W-B	483	297.82	0	0
YNL339W-A	576	390.293	0	0
YNL338W	159	30.2236	2.3962	3.86375
YNL337W	255	89.2147	0	0
YNL336W	1146	960.065	409.124	20.7677
YNL335W	678	492.121	0	0
YNL334C	669	483.121	17.2222	1.73727
YNL333W	897	711.065	20.9655	1.43691
YNL332W	1023	837.065	115.333	6.7147
YNL331C	1131	945.065	28	1.44388
YNL330C	1302	1116.06	393	17.1608
YNL329C	3093	2907.06	356	5.968
YNL328C	441	256.676	50	9.49334
YNL327W	3126	2940.06	3226	53.4738
YNL326C	1011	825.065	160	9.45073
YNL325C	2640	2454.06	118	2.34331
YNL324W	396	213.298	0	0
YNL323W	1245	1059.06	411	18.9127
YNL322C	942	756.065	5652	364.315
YNL321W	2727	2541.06	749	14.3648
YNL320W	855	669.065	284	20.6863
YNL319W	441	256.676	7	1.32907
YNL318C	1623	1437.06	2	0.0678246
YNL317W	1398	1212.06	373	14.9974
YNL316C	1005	819.065	146	8.68697
YNL315C	957	771.065	170	10.7446
YNL314W	768	582.065	80	6.69811
YNL313C	2715	2529.06	289	5.56893
YNL312W	822	636.065	625	47.8864
YNL311C	2292	2106.06	226	5.22962
YNL310C	525	339.475	245	35.1715
YNL309W	1263	1077.06	171	7.73727
YNL308C	1776	1590.06	505	15.4778
YNL307C	1128	942.065	751	38.8502
YNL306W	654	468.168	163	16.9675
YNL305C	894	708.065	1934	133.112
YNL304W	1254	1068.06	85	3.87842
YNL303W	348	168.178	7	2.02844
YNL302C	435	250.879	3694.94	717.755
YNL301C	561	375.369	326.451	42.3832
YNL300W	309	133.336	148	54.0938
YNL299W	1929	1743.06	36	1.00652
YNL298W	2529	2343.06	276	5.74061
YNL297C	4911	4725.06	864	8.91127
YNL296W	315	138.523	0	0
YNL295W	1575	1389.06	234	8.20969
YNL294C	1602	1416.06	177	6.09149
YNL293W	1902	1716.06	321	9.11601
YNL292W	1212	1026.06	102	4.84461
YNL291C	1647	1461.06	130	4.33618
YNL290W	1023	837.065	249	14.4969
YNL289W	840	654.065	18	1.34117
YNL288W	1122	936.065	656	34.1532
YNL287W	2808	2622.06	1549	28.79
YNL286W	858	672.065	50	3.6257
YNL285W	372	190.437	152	38.8978
YNL284C-B	5268	5082.06	10298.9	98.7609
YNL284C-A	1323	1137.06	17.488	0.749527
YNL284C	969	783.065	140	8.71292
YNL283C	1512	1326.06	191	7.01944
YNL282W	588	402.253	32	3.87689
YNL281W	462	277.165	6735	1184.22
YNL280C	1317	1131.06	1075	46.3185
YNL279W	1986	1800.06	117	3.16761
YNL278W	3183	2997.06	572	9.30108
YNL277W-A	189	45.2961	0	0
YNL277W	1461	1275.06	43	1.6435
YNL276C	396	213.298	1	0.22848
YNL275W	1731	1545.06	71	2.23947
YNL274C	1053	867.065	2562	144
YNL273W	3717	3531.06	138	1.90461
YNL272C	2280	2094.06	444	10.333
YNL271C	5862	5676.06	1323	11.3592
YNL270C	1722	1536.06	17	0.539353
YNL269W	396	213.298	1	0.22848
YNL268W	1836	1650.06	1506	44.4793
YNL267W	3201	3015.06	582	9.40719
YNL266W	420	236.391	0	0
YNL265C	897	711.065	236	16.1747
YNL264C	1053	867.065	457	25.6861
YNL263C	945	759.065	964	61.8916
YNL262W	6669	6483.06	362	2.72121
YNL261W	1440	1254.06	149	5.79028
YNL260C	489	303.79	178	28.5548
YNL259C	222	65.3659	28	20.8757
YNL258C	2265	2079.06	459	10.7592
YNL257C	3690	3504.06	334	4.64524
YNL256W	2475	2289.06	118	2.51222
YNL255C	462	277.165	2574	452.589
YNL254C	1206	1020.06	55	2.62766
YNL253W	1269	1083.06	69	3.10476
YNL252C	846	660.065	174	12.8468
YNL251C	1728	1542.06	689	21.7746
YNL250W	3939	3753.06	140	1.81792
YNL249C	1629	1443.06	14	0.472798
YNL248C	1248	1062.06	216	9.91143
YNL247W	2304	2118.06	1345	30.9469
YNL246W	795	609.065	164	13.1224
YNL245C	540	354.405	55	7.56304
YNL244C	327	149.204	1030	336.425
YNL243W	2907	2721.06	1245	22.2979
YNL242W	4779	4593.06	586	6.21768
YNL241C	1518	1332.06	3460	126.586
YNL240C	1476	1290.06	64	2.4177
YNL239W	1365	1179.06	2086	86.2204
YNL238W	2445	2259.06	504	10.8727
YNL237W	1380	1194.06	31	1.26522
YNL236W	2925	2739.06	342	6.08496
YNL235C	432	247.979	1	0.196525
YNL234W	1281	1095.06	278	12.372
YNL233W	2679	2493.06	331	6.47035
YNL232W	879	693.065	83	5.8363
YNL231C	1056	870.065	218	12.2106
YNL230C	1140	954.065	379	19.3595
YNL229C	1065	879.065	495	27.4421
YNL228W	777	591.065	2	0.164903
YNL227C	1773	1587.06	31	0.95192
YNL226W	411	227.719	0	0
YNL225C	1746	1560.06	179	5.5917
YNL224C	2304	2118.06	484	11.1363
YNL223W	1485	1299.06	36	1.35053
YNL222W	621	435.168	131	14.6706
YNL221C	2628	2442.06	353	7.04452
YNL220W	1302	1116.06	875	38.2078
YNL219C	1668	1482.06	706	23.2151
YNL218W	1764	1578.06	93	2.87205
YNL217W	981	795.065	205	12.5656
YNL216W	2484	2298.06	1483	31.4494
YNL215W	963	777.065	165	10.3481
YNL214W	600	414.253	83	9.7644
YNL213C	645	459.168	36	3.82089
YNL212W	2349	2163.06	504	11.3552
YNL211C	261	93.9146	13	6.74596
YNL210W	813	627.065	0	0
YNL209W	1842	1656.06	6400.27	188.345
YNL208W	600	414.253	11331	1333.02
YNL207W	1278	1092.06	168	7.49712
YNL206C	1368	1182.06	392	16.1614
YNL205C	423	239.175	7.47759	1.52363
YNL204C	903	717.065	24.5224	1.66663
YNL203C	612	426.211	22	2.51554
YNL202W	879	693.065	20	1.40634
YNL201C	2577	2391.06	344	7.01133
YNL200C	741	555.121	1030	90.4239
YNL199C	1605	1419.06	256	8.79167
YNL198C	303	128.122	6	2.28224
YNL197C	1986	1800.06	1253	33.9232
YNL196C	897	711.065	16	1.09659
YNL195C	786	600.065	297	24.1208
YNL194C	906	720.065	1991	134.751
YNL193W	1677	1491.06	943	30.8211
YNL192W	3396	3210.06	2752	41.78
YNL191W	1074	888.065	200	10.9754
YNL190W	615	429.168	4842	549.833
YNL189W	1629	1443.06	1381	46.6382
YNL188W	1302	1116.06	44	1.92131
YNL187W	1074	888.065	48	2.63409
YNL186W	2379	2193.06	232	5.15549
YNL185C	477	291.938	108	18.0288
YNL184C	327	149.204	1	0.326627
YNL183C	2373	2187.06	452	10.0719
YNL182C	1668	1482.06	29	0.953596
YNL181W	1224	1038.06	183	8.59133
YNL180C	996	810.065	290	17.4466
YNL179C	438	253.727	27	5.18599
YNL178W	723	537.121	11369	1031.53
YNL177C	930	744.065	158	10.3486
YNL176C	1911	1725.06	374	10.5657
YNL175C	1212	1026.06	69	3.27724
YNL174W	573	387.293	0	0
YNL173C	1101	915.065	432	23.0073
YNL172W	5247	5061.06	310	2.98506
YNL171C	369	187.668	0	0
YNL170W	396	213.298	1	0.22848
YNL169C	1503	1317.06	265	9.80556
YNL168C	780	594.065	610	50.0414
YNL167C	1944	1758.06	1077	29.8548
YNL166C	1347	1161.06	181	7.59724
YNL165W	1221	1035.06	119	5.6029
YNL164C	1056	870.065	59	3.30471
YNL163C	3333	3147.06	316	4.89345
YNL162W-A	219	63.4119	10	7.68533
YNL162W	321	143.828	1820.75	616.936
YNL161W	2271	2085.06	521	12.1773
YNL160W	1065	879.065	23969	1328.81
YNL159C	870	684.065	231	16.4569
YNL158W	597	411.253	172	20.3823
YNL157W	507	321.573	1137	172.312
YNL156C	900	714.065	502	34.261
YNL155W	825	639.065	958	73.0557
YNL154C	1641	1455.06	1382	46.287
YNL153C	390	207.553	204	47.9
YNL152W	1230	1044.06	259	12.0894
YNL151C	756	570.065	51	4.35993
YNL150W	408	224.901	0	0
YNL149C	390	207.553	66	15.4971
YNL148C	765	579.065	25	2.104
YNL147W	348	168.178	172	49.8417
YNL146C-A	195	48.6813	0	0
YNL146W	303	128.122	10	3.80373
YNL145W	117	14.5837	108	360.903
YNL144C	2223	2037.06	242	5.78954
YNL144W-A	84	10.058	0	0
YNL143C	393	210.426	28.9616	6.70743
YNL142W	1500	1314.06	49	1.81724
YNL141W	1044	858.065	50	2.83977
YNL140C	570	384.293	62.9655	7.98497
YNL139C	4794	4608.06	512.035	5.4152
YNL138W-A	258	91.5277	101	53.7777
YNL138W	1581	1395.06	4284	149.654
YNL137C	1461	1275.06	441	16.8554
YNL136W	1278	1092.06	151	6.73848
YNL135C	345	165.4	7067	2082.25
YNL134C	1131	945.065	5165	266.344
YNL133C	522	336.475	111	16.0769
YNL132W	3171	2985.06	1107	18.0729
YNL131W	459	274.276	933	165.778
YNL130C	1182	996.065	1627	79.6037
YNL130C-A	147	24.7583	0	0
YNL129W	723	537.121	77	6.98638
YNL128W	1305	1119.06	39	1.69841
YNL127W	2862	2676.06	468	8.52281
YNL126W	2541	2355.06	154	3.18678
YNL125C	2022	1836.06	960	25.481
YNL124W	1479	1293.06	262	9.87449
YNL123W	2994	2808.06	826	14.3353
YNL122C	348	168.178	64	18.5457
YNL121C	1854	1668.06	1619	47.3007
YNL120C	486	300.79	0	0
YNL119W	1482	1296.06	40	1.50407
YNL118C	2913	2727.06	1308	23.3747
YNL117W	1665	1479.06	19	0.626037
YNL116W	1569	1383.06	432	15.2221
YNL115C	1935	1749.06	905	25.216
YNL114C	372	190.437	0	0
YNL113W	429	245.053	77	15.3131
YNL112W	1641	1455.06	848	28.4019
YNL111C	363	182.1	185	49.5103
YNL110C	663	477.121	78	7.96709
YNL109W	546	360.405	6	0.811323
YNL108C	813	627.065	302	23.4708
YNL107W	681	495.121	192	18.8983
YNL106C	3552	3366.06	183	2.64949
YNL105W	429	245.053	0	0
YNL104C	1860	1674.06	3173	92.3701
YNL103W-A	90	10.155	0	0
YNL103W	2019	1833.06	705	18.7432
YNL102W	4407	4221.06	293	3.38282
YNL101W	2142	1956.06	193	4.80848
YNL100W	705	519.121	299	28.0696
YNL099C	717	531.121	199	18.2597
YNL098C	969	783.065	2536	157.828
YNL097C-B	123	16.2475	34	101.983
YNL097C	993	807.065	140	8.45382
YNL097W-A	156	28.6246	1	1.70253
YNL096C	573	387.293	2391	300.866
YNL095C	1929	1743.06	106	2.96364
YNL094W	1764	1578.06	546	16.8617
YNL093W	663	477.121	206	21.0413
YNL092W	1203	1017.06	226	10.8291
YNL091W	3723	3537.06	1469	20.2401
YNL090W	579	393.293	70	8.67391
YNL089C	477	291.938	0	0
YNL088W	4287	4101.06	863	10.2553
YNL087W	3537	3351.06	486	7.06785
YNL086W	309	133.336	54	19.7369
YNL085W	2493	2307.06	1106	23.363
YNL084C	1050	864.065	840	47.3769
YNL083W	1485	1299.06	122	4.57681
YNL082W	2622	2436.06	113	2.2606
YNL081C	432	247.979	323	63.4777
YNL080C	1101	915.065	155	8.25493
YNL079C	600	414.253	5013	589.746
YNL078W	1224	1038.06	94	4.41303
YNL077W	1587	1401.06	11485	399.49
YNL076W	1755	1569.06	212	6.58459
YNL075W	873	687.065	41	2.90817
YNL074C	1359	1173.06	2077	86.2875
YNL073W	1731	1545.06	278	8.76863
YNL072W	924	738.065	49	3.23545
YNL071W	1449	1263.06	4867	187.789
YNL070W	183	42.0085	387	448.959
YNL069C	597	411.253	10928	1294.99
YNL068C	2589	2403.06	423	8.57844
YNL067W-A	147	24.7583	0	0
YNL067W-B	141	22.4107	1	2.17459
YNL067W	576	390.293	924.417	115.428
YNL066W	1263	1077.06	189	8.55172
YNL065W	1761	1575.06	17	0.525998
YNL064C	1230	1044.06	22669	1058.13
YNL063W	945	759.065	263	16.8854
YNL062C	1437	1251.06	91	3.54483
YNL061W	1857	1671.06	356	10.3822
YNL059C	2268	2082.06	444	10.3926
YNL058C	951	765.065	243	15.479
YNL057W	333	154.655	0	0
YNL056W	594	408.253	70	8.35607
YNL055C	852	666.065	33456	2447.89
YNL054W-A	1323	1137.06	746.462	31.9931
YNL054W-B	5250	5064.06	7310.66	70.3543
YNL054W	3498	3312.06	958	14.0961
YNL053W	1470	1284.06	43	1.63198
YNL052W	462	277.165	267	46.9469
YNL051W	1212	1026.06	221	10.4967
YNL050C	813	627.065	51	3.96361
YNL049C	2631	2445.06	706	14.0717
YNL048W	1647	1461.06	252	8.40552
YNL047C	1971	1785.06	230	6.27924
YNL046W	519	333.475	59	8.62227
YNL045W	2016	1830.06	2572	68.4917
YNL044W	531	345.475	737	103.964
YNL043C	321	143.828	0	0
YNL042W-B	258	91.5277	5	2.66226
YNL042W	1191	1005.06	416	20.1713
YNL041C	2520	2334.06	436	9.10347
YNL040W	1371	1185.06	173	7.11439
YNL039W	1785	1599.06	563	17.1584
YNL038W	690	504.121	52	5.02692
YNL037C	1083	897.065	1449	78.7187
YNL036W	666	480.121	3119	316.591
YNL035C	1170	984.065	262	12.9751
YNL034W	1839	1653.06	54.5902	1.60938
YNL033W	855	669.065	1.5	0.109259
YNL032W	846	660.065	95	7.01408
YNL031C	411	227.719	3385.59	724.552
YNL030W	312	135.911	2366.78	848.663
YNL029C	1569	1383.06	56	1.97324
YNL028W	318	141.245	0	0
YNL027W	2037	1851.06	565	14.8751
YNL026W	1455	1269.06	375	14.4006
YNL025C	972	786.065	317	19.6533
YNL024C-A	219	63.4119	60	46.112
YNL024C	741	555.121	6	0.526741
YNL023C	2898	2712.06	109	1.95866
YNL022C	1473	1287.06	95	3.59714
YNL021W	2121	1935.06	220	5.54065
YNL020C	1917	1731.06	514	14.4705
YNL019C	855	669.065	1.5	0.109259
YNL018C	1839	1653.06	19.4098	0.572223
YNL017C	339	160.053	3	0.913462
YNL016W	1362	1176.06	4587	190.078
YNL015W	228	69.3482	2634	1851.03
YNL014W	3135	2949.06	46	0.760164
YNL013C	378	196.163	0	0
YNL012W	1896	1710.06	61	1.7384
YNL011C	1335	1149.06	124	5.25909
YNL010W	726	540.121	855	77.1451
YNL009W	1263	1077.06	42	1.90038
YNL008C	2031	1845.06	1247	32.9373
YNL007C	1059	873.065	59069	3297.21
YNL006W	912	726.065	2169	145.585
YNL005C	1116	930.065	105	5.50186
YNL004W	1365	1179.06	104	4.29862
YNL003C	855	669.065	57	4.15184
YNL002C	969	783.065	78	4.85434
YNL001W	1161	975.065	104	5.19797
YNR001C	1440	1254.06	8938	347.339
YNR001W-A	219	63.4119	2	1.53707
YNR002C	849	663.065	92	6.76185
YNR003C	954	768.065	133	8.43893
YNR003W-A	99	10.6808	0	0
YNR004W	441	256.676	33	6.2656
YNR005C	405	221.923	0	0
YNR006W	1869	1683.06	725	20.9928
YNR007C	933	747.065	276	18.0046
YNR008W	1986	1800.06	317	8.58232
YNR009W	750	564.065	149	12.8733
YNR010W	450	265.545	384	70.4736
YNR011C	2631	2445.06	378	7.53416
YNR012W	1506	1320.06	80	2.95344
YNR013C	2685	2499.06	1013	19.7545
YNR014W	639	453.168	3348	360.047
YNR015W	1155	969.065	172	8.64986
YNR016C	6702	6516.06	11806	88.298
YNR017W	669	483.121	297	29.9595
YNR018W	675	489.121	728	72.5352
YNR019W	1929	1743.06	4032	112.73
YNR020C	813	627.065	57	4.42992
YNR021W	1215	1029.06	1837	86.9961
YNR022C	420	236.391	142	29.2747
YNR023W	1701	1515.06	264	8.49193
YNR024W	561	375.369	20	2.5966
YNR025C	360	179.358	23	6.24944
YNR026C	1416	1230.06	632	25.0393
YNR027W	954	768.065	50	3.17253
YNR028W	927	741.065	377	24.7924
YNR029C	1290	1104.06	128	5.65001
YNR030W	1656	1470.06	1115	36.9634
YNR031C	4740	4554.06	329	3.52071
YNR032W	1107	921.065	182	9.62974
YNR032C-A	222	65.3659	35	26.0946
YNR033W	2364	2178.06	550	12.3062
YNR034W	966	780.065	1262	78.8428
YNR034W-A	297	122.896	2361	936.249
YNR035C	1029	843.065	2993	173.013
YNR036C	462	277.165	493	86.6847
YNR037C	276	105.832	117	53.877
YNR038W	1890	1704.06	149	4.26122
YNR039C	1818	1632.06	295	8.80883
YNR040W	771	585.065	148	12.328
YNR041C	1119	933.065	63	3.2905
YNR042W	429	245.053	1	0.198872
YNR043W	1191	1005.06	1832	88.8311
YNR044W	2178	1992.06	543	13.284
YNR045W	1470	1284.06	135	5.12366
YNR046W	408	224.901	420	91.0105
YNR047W	2682	2496.06	1010	19.7196
YNR048W	1182	996.065	129	6.31154
YNR049C	633	447.168	256	27.8999
YNR050C	1341	1155.06	923	38.943
YNR051C	1548	1362.06	723	25.8687
YNR052C	1302	1116.06	356	15.5451
YNR053C	1461	1275.06	78	2.98123
YNR054C	951	765.065	176	11.2111
YNR055C	1761	1575.06	194	6.00257
YNR056C	1686	1500.06	11	0.357368
YNR057C	714	528.121	81	7.47455
YNR058W	1443	1257.06	49	1.89964
YNR059W	1743	1557.06	175	5.47728
YNR060W	2160	1974.06	49	1.20967
YNR061C	660	474.121	390	40.0875
YNR062C	984	798.065	0	0
YNR063W	1824	1638.06	68	2.02307
YNR064C	873	687.065	85	6.02913
YNR065C	3351	3165.06	209.932	3.23243
YNR066C	1311	1125.06	79	3.42202
YNR067C	3354	3168.06	2254	34.6732
YNR068C	819	633.065	148	11.3932
YNR069C	1470	1284.06	240	9.10873
YNR070W	4002	3816.06	3	0.0383124
YNR071C	1029	843.065	7	0.404642
YNR072W	1695	1509.06	6	0.193766
YNR073C	1509	1323.06	21.1034	0.777331
YNR074C	1137	951.065	37	1.89594
YNR075W	1125	939.065	131	6.79844
YNR075C-A	93	10.2931	0	0
YNR076W	363	182.1	24.5228	6.56286
YNR077C	255	89.2147	2	1.09251
YOL166W-A	156	28.6246	0	0
YOL166C	339	160.053	0	0
YOL165C	432	247.979	0	0
YOL164W-A	183	42.0085	0	0
YOL164W	1941	1755.06	27	0.749729
YOL163W	510	324.508	0	0
YOL162W	648	462.168	4	0.421787
YOL161C	363	182.1	19	5.08484
YOL160W	342	162.754	1	0.299434
YOL159C-A	273	103.376	18	8.48569
