target_id	length	eff_length	est_counts	tpm
YER060W-A	1593	1394	32.661	0.843356
YER061C	1329	1130	390	12.4231
YER062C	753	554	1493	97.005
YER063W	657	458	771	60.5945
YER064C	1518	1319	1717	46.8565
YER065C	1674	1475	251	6.12528
YER066W	558	359	27	2.70716
YER066C-A	501	302	1	0.119189
YER067W	486	287	688	86.288
YER067C-A	324	125	0	0
YER068W	1764	1565	939	21.5971
YER068C-A	432	233	1	0.154486
YER069W	2592	2393	971	14.6056
YER070W	2667	2468	10443	152.309
YER071C	381	182	136	26.8975
YER072W	390	191	1059	199.575
YER073W	1563	1364	2350	62.0151
YER074W	408	209	16968.8	2922.47
YER074W-A	258	59	163	99.4442
YER075C	2787	2588	1013	14.0893
YER076C	909	710	132	6.69206
YER076W-A	348	149	2	0.483156
YER077C	2067	1868	494	9.51906
YER078C	1536	1337	539	14.5111
YER078W-A	165	1	0	0
YER079W	633	434	120	9.95258
YER079C-A	339	140	0	0
YER080W	1884	1685	3061	65.3894
YER081W	1410	1211	595	17.6855
YER082C	1665	1466	1325	32.5331
YER083C	858	659	907	49.5411
YER084W	387	188	7	1.34025
YER084W-A	513	314	0	0
YER085C	522	323	4	0.44576
YER086W	1731	1532	3330	78.2401
YER087W	1731	1532	336	7.8945
YER087C-A	552	353	3	0.305908
YER087C-B	249	50	273	196.534
YER088C	2013	1814	1546	30.6772
YER088C-A	324	125	49	14.1101
YER088W-B	147	148	0	0
YER089C	1395	1196	2607	78.461
YER090W	1524	1325	1893	51.4255
YER090C-A	90	91	0	0
YER091C	2304	2105	5975	102.172
YER091C-A	222	23	0	0
YER092W	378	179	146	29.3592
YER093C	4293	4094	1432	12.5904
YER093C-A	414	215	92	15.4026
YER094C	618	419	1550	133.156
YER095W	1203	1004	231	8.28175
YER096W	1539	1340	55	1.47741
YER097W	330	131	23	6.31976
YER098W	2265	2066	441	7.68338
YER099C	957	758	518	24.5983
YER100W	753	554	658	42.7524
YER101C	1293	1094	156	5.13276
YER102W	603	404	24231.5	2158.95
YER103W	1929	1730	22277	463.505
YER104W	627	428	85	7.14857
YER105C	4176	3977	4729	42.8014
YER106W	909	710	10	0.506974
YER107C	1098	899	985	39.4385
YER107W-A	321	122	0	0
YER109C	2400	2201	741	12.1183
YER110C	3342	3143	19078	218.49
YER111C	3282	3083	1581	18.4588
YER112W	564	365	541	53.3517
YER113C	2121	1922	1408	26.369
YER114C	3123	2924	2111	25.9869
YER115C	576	377	164	15.6584
YER116C	825	626	227	13.0526
YER117W	414	215	10612.2	1776.69
YER118C	1104	905	763	30.3473
YER119C	1347	1148	228	7.14886
YER119C-A	372	173	0	0
YER120W	735	536	2621	176.014
YER121W	345	146	2	0.493084
YER122C	1482	1283	3112	87.3086
YER123W	1575	1376	785	20.535
YER124C	1722	1523	4763	112.571
YER125W	2430	2231	5841	94.2392
YER126C	786	587	1555	95.3534
YER127W	1074	875	913	37.5584
YER128W	612	413	115	10.0229
YER129W	3429	3230	2312	25.765
YER130C	1332	1133	1254	39.8393
YER131W	360	161	7653.24	1711.05
YER132C	5262	5063	2475	17.5959
YER133W	939	740	3406	165.675
YER133W-A	342	143	0	0
YER134C	537	338	314	33.4393
YER135C	393	194	1	0.185542
YER136W	1356	1157	4149	129.079
YER137C	447	248	46	6.67652
YER137W-A	306	107	0	0
YER138C	5268	5069	333309	2366.84
YER137C-A	1323	1124	0.00983424	0.000314933
YER138W-A	105	106	0	0
YER139C	681	482	150	11.2018
YER140W	1671	1472	441	10.7839
YER141W	1461	1262	987	28.1515
YER142C	891	692	228	11.8597
YER143W	1287	1088	555	18.3615
YER144C	2418	2219	503	8.15934
YER145C	1215	1016	3484	123.432
YER145C-A	438	239	2	0.301215
YER146W	282	83	233	101.047
YER147C	1875	1676	265	5.69136
YER147C-A	411	212	1	0.169788
YER148W	723	524	1205	82.7751
YER148W-A	579	380	1	0.0947241
YER149C	1263	1064	783	26.4889
YER150W	447	248	2378	345.147
YER151C	2739	2540	2288	32.424
YER152C	1332	1133	1422	45.1766
YER152W-A	567	368	1	0.0978129
YER153C	765	566	221	14.0546
YER154W	1209	1010	976	34.7834
YER155C	6504	6305	11034	62.993
YER156C	1017	818	1783	78.4589
YER157W	2406	2207	1377	22.4582
YER158C	1722	1523	201	4.75051
YER158W-A	216	17	1	2.11736
YER159C	429	230	169	26.4486
YER160C	5268	5069	21763.7	154.545
YER159C-A	1323	1124	2.0071e-07	6.42756e-09
YER161C	1002	803	408	18.2889
YER162C	2265	2066	161	2.80504
YER163C	699	500	392	28.2202
YER164W	4407	4208	3391	29.0066
YER165W	1734	1535	24904	583.989
YER165C-A	357	158	0	0
YER166W	4716	4517	5559	44.2987
YER167W	2556	2357	1485	22.6783
YER168C	1641	1442	1185	29.5799
YER169W	2391	2192	925	15.1896
YER170W	678	479	116	8.71699
YER171W	2337	2138	1243	20.927
YER172C	6492	6293	3134	17.9261
YER172C-A	381	182	0	0
YER173W	1980	1781	430	8.69058
YER174C	735	536	465	31.2271
YER175C	900	701	197	10.1156
YER175W-A	165	1	0	0
YER176W	3366	3167	1202	13.6616
YER177W	804	605	14196	844.607
YER178W	1263	1064	9961	336.981
YER179W	1005	806	2	0.089318
YER180C	804	605	177	10.5308
YER180C-A	258	59	18	10.9816
YER181C	324	125	4	1.15185
YER182W	735	536	244	16.3859
YER183C	636	437	371	30.5588
YER184C	2385	2186	426	7.01461
YER185W	912	713	29	1.46404
YER186C	921	722	549	27.3703
YER187W	426	227	12	1.90283
YER188W	720	521	36	2.48719
YER188C-A	300	101	2	0.712775
YER189W	369	170	50.1878	10.6266
YER190W	5046	4847	326.519	2.42482
YER190C-A	576	377	1.2	0.114573
YER190C-B	483	284	0.00253456	0.000321239
YFL068W	483	284	0.00253456	0.000321239
YFL067W	528	329	0	0
YFL066C	1179	980	0	0
YFL065C	309	110	0	0
YFL064C	525	326	0	0
YFL063W	456	257	1	0.140059
YFL062W	1140	941	8.8665	0.339162
YFL061W	678	479	7.33333	0.551074
YFL060C	669	470	68.7907	5.26837
YFL059W	897	698	56.4528	2.91122
YFL058W	1023	824	4.54579	0.198576
YFL056C	1127	928	205.785	7.98197
YFL055W	1677	1478	64	1.55865
YFL054C	1941	1742	133	2.7482
YFL053W	1776	1577	6	0.136951
YFL052W	1398	1199	47	1.41099
YFL051C	483	284	9	1.14069
YFL050C	2577	2378	355	5.37354
YFL049W	1872	1673	570	12.2637
YFL048C	1338	1139	2126	67.1867
YFL047W	2145	1946	679	12.5595
YFL046W	624	425	163	13.8052
YFL045C	765	566	7585	482.373
YFL044C	906	707	559	28.4601
YFL042C	2025	1826	526	10.3688
YFL041W-A	192	1.0002	0	0
YFL041W	1869	1670	1642	35.3916
YFL040W	1623	1424	4	0.10111
YFL039C	1128	929	38521	1492.54
YFL038C	621	422	3081	262.799
YFL037W	1374	1175	6089	186.532
YFL036W	4056	3857	3132	29.2292
YFL034C-B	864	665	423	22.8962
YFL034C-A	369	170	714	151.18
YFL034W	3222	3023	986	11.7404
YFL033C	5313	5114	1542	10.8534
YFL032W	321	122	21	6.19589
YFL031W	717	518	10490	728.937
YFL031C-A	102	103	0	0
YFL030W	1158	959	100	3.75341
YFL029C	1107	908	185	7.33382
YFL028C	870	671	434	23.2815
YFL027C	1494	1295	514	14.2869
YFL026W	1296	1097	9334	306.271
YFL025C	3090	2891	946	11.7784
YFL024C	2499	2300	1014	15.8692
YFL023W	2391	2192	410	6.73267
YFL022C	1512	1313	6458	177.042
YFL021C-A	855	656	0	0
YFL021W	1533	1334	250	6.74572
YFL020C	369	170	61	12.9159
YFL019C	354	155	54	12.5402
YFL018C	1500	1301	5506	152.336
YFL017W-A	234	35	1	1.02843
YFL017C	480	281	315	40.3504
YFL016C	1536	1337	454	12.2227
YFL015W-A	318	119	0	0
YFL015C	495	296	2	0.243211
YFL014W	330	131	836	229.71
YFL013W-A	804	605	0	0
YFL013C	2079	1880	569	10.8943
YFL012W-A	375	176	0	0
YFL012W	447	248	4	0.580567
YFL011W	1641	1442	11	0.274582
YFL010W-A	285	86	0	0
YFL010C	636	437	1514	124.706
YFL009W	2340	2141	934	15.7027
YFL008W	3678	3479	1977	20.4549
YFL007W	6432	6233	7945	45.8818
YFL005W	648	449	1812	145.263
YFL004W	2487	2288	4338	68.2461
YFL003C	2637	2438	72	1.06302
YFL002W-B	1317	1118	533.515	17.177
YFL002W-A	5313	5114	13392.5	94.2637
YFL002C	1821	1622	1152	25.565
YFL001W	1329	1130	827	26.3434
YFR001W	615	416	456	39.4562
YFR002W	2520	2321	2548	39.5156
YFR003C	468	269	254	33.988
YFR004W	921	722	1277	63.6646
YFR005C	1347	1148	842	26.4006
YFR006W	1608	1409	2155	55.0529
YFR007W	1062	863	237	9.88511
YFR008W	666	467	108	8.32436
YFR009W	2259	2060	6771	118.312
YFR009W-A	258	59	0	0
YFR010W	1500	1301	2631	72.7927
YFR010W-A	189	1.00001	0	0
YFR011C	513	314	97	11.1195
YFR012W	609	410	4	0.351172
YFR012W-A	87	88	0	0
YFR013W	2364	2165	1523	25.3213
YFR014C	1341	1142	600	18.9116
YFR015C	2127	1928	1667	31.1224
YFR016C	3702	3503	1304	13.3993
YFR017C	588	389	101	9.34579
YFR018C	1092	893	452	18.2193
YFR019W	6837	6638	2807	15.2212
YFR020W	699	500	141	10.1506
YFR021W	1503	1304	619	17.0867
YFR022W	2202	2003	499	8.96734
YFR023W	1836	1637	15	0.329827
YFR024C-A	1380	1181	2441	74.3981
YFR025C	1008	809	733	32.6137
YFR026C	510	311	19	2.19906
YFR027W	846	647	69	3.83874
YFR028C	1656	1457	1649	40.7385
YFR029W	2037	1838	470	9.20442
YFR030W	3108	2909	1389	17.1871
YFR031C	3513	3314	856	9.29748
YFR031C-A	765	566	21531	1369.28
YFR032C	870	671	14	0.751017
YFR032C-A	180	1	0	0
YFR032C-B	264	65	0	0
YFR033C	444	245	683	100.346
YFR034C	939	740	578	28.1151
YFR034W-A	288	89	5	2.0222
YFR035C	345	146	6	1.47925
YFR036W	375	176	70	14.3163
YFR036W-A	651	452	1	0.0796353
YFR037C	1674	1475	2071	50.5396
YFR038W	2562	2363	1176	17.9138
YFR039C	1533	1334	773	20.8578
YFR040W	3009	2810	2556	32.7415
YFR041C	888	689	725	37.8759
YFR042W	603	404	302	26.9073
YFR043C	714	515	202	14.1185
YFR044C	1446	1247	8746	252.457
YFR045W	930	731	172	8.46945
YFR046C	1086	887	227	9.21184
YFR047C	888	689	900	47.0183
YFR048W	1989	1790	599	12.0453
YFR049W	372	173	67	13.9403
YFR050C	801	602	1751	104.697
YFR051C	1641	1442	3385	84.4963
YFR052W	825	626	1564	89.9304
YFR052C-A	306	107	379	127.497
YFR053C	1458	1259	5710	163.25
YFR054C	579	380	9	0.852517
YFR056C	369	170	0	0
YFR055W	1023	824	966	42.1982
YFR057W	456	257	1	0.140059
YGL263W	1143	944	8	0.305044
YGL262W	528	329	0	0
YGL261C	363	164	6.30591	1.38404
YGL260W	231	32	0	0
YGL259W	498	299	4.79383	0.577106
YGL258W-A	234	35	3	3.0853
YGL258W	621	422	10	0.852966
YGL257C	1677	1478	511	12.4449
YGL256W	1149	950	809	30.6527
YGL255W	1131	932	413	15.9506
YGL254W	900	701	211	10.8345
YGL253W	1461	1262	38182	1089.04
YGL252C	1767	1568	670	15.3806
YGL251C	3564	3365	280	2.99514
YGL250W	726	527	52	3.5517
YGL249W	2115	1916	38	0.713891
YGL248W	1110	911	630	24.8924
YGL247W	594	395	122	11.1175
YGL246C	1164	965	531	19.8067
YGL245W	2127	1928	24567	458.658
YGL244W	1677	1478	436	10.6183
YGL243W	1203	1004	336	12.0462
YGL242C	546	347	444	46.0572
YGL241W	3015	2816	1212	15.4922
YGL240W	753	554	95	6.17245
YGL239C	315	116	0	0
YGL238W	2883	2684	6829	91.5838
YGL237C	798	599	198	11.8982
YGL236C	2010	1811	669	13.2969
YGL235W	537	338	5	0.532473
YGL234W	2409	2210	8914	145.186
YGL233W	2733	2534	1731	24.5886
YGL232W	870	671	1161	62.2807
YGL231C	573	374	921	88.6405
YGL230C	444	245	4	0.587676
YGL229C	2457	2258	581	9.26182
YGL228W	1734	1535	2694	63.1733
YGL227W	2877	2678	782	10.5109
YGL226C-A	261	62	221	128.305
YGL226W	372	173	44	9.15484
YGL225W	1014	815	2229	98.4457
YGL224C	843	644	477	26.661
YGL223C	1254	1055	839	28.6255
YGL222C	528	329	247	27.0237
YGL221C	867	668	670	36.1029
YGL220W	363	164	554	121.593
YGL219C	1380	1181	844	25.7239
YGL218W	651	452	0	0
YGL217C	342	143	0	0
YGL216W	2418	2219	809	13.1231
YGL215W	1359	1160	2123	65.8773
YGL214W	486	287	0	0
YGL213C	1194	995	1107	40.0469
YGL212W	951	752	126	6.0311
YGL211W	1080	881	480	19.6114
YGL210W	669	470	73	5.59074
YGL209W	1149	950	535	20.271
YGL208W	1248	1049	277	9.50492
YGL207W	3108	2909	6620	81.914
YGL206C	4962	4763	21711	164.075
YGL205W	2247	2048	9	0.158182
YGL204C	306	107	55	18.5022
YGL203C	2190	1991	1703	30.7884
YGL202W	1503	1304	8163	225.329
YGL201C	3054	2855	2392	30.1578
YGL200C	612	413	2857	249.003
YGL199C	471	272	12	1.58802
YGL198W	708	509	445	31.4692
YGL197W	4464	4265	3112	26.2642
YGL196W	1287	1088	981	32.4552
YGL195W	8019	7820	26300	121.058
YGL194C-A	243	44	43	35.1771
YGL194C	1359	1160	670	20.7903
YGL193C	312	113	5.63422	1.79473
YGL192W	1803	1604	1	0.0224409
YGL191W	390	191	956	180.164
YGL190C	1581	1382	1412	36.7765
YGL189C	360	161	24066.8	5380.66
YGL188C-A	141	142	0	0
YGL188C	174	1	0	0
YGL187C	468	269	460	61.5531
YGL186C	1740	1541	798	18.6399
YGL185C	1140	941	210	8.03293
YGL184C	1398	1199	24	0.720504
YGL183C	660	461	10	0.780806
YGL182C	324	125	5	1.43981
YGL181W	1191	992	719	26.0892
YGL180W	2694	2495	749	10.8058
YGL179C	1683	1484	568	13.7771
YGL178W	2580	2381	1218	18.4133
YGL177W	348	149	17	4.10683
YGL176C	1665	1466	508	12.4731
YGL175C	1038	839	192	8.23727
YGL174W	801	602	149	8.9091
YGL173C	4587	4388	15295	125.466
YGL172W	1419	1220	360	10.6215
YGL171W	1695	1496	1546	37.1982
YGL170C	1242	1043	13	0.448645
YGL169W	1281	1082	590	19.6277
YGL168W	333	134	1	0.268621
YGL167C	2853	2654	5902	80.0465
YGL166W	678	479	300	22.5439
YGL165C	579	380	3	0.284172
YGL164C	1323	1124	188	6.02054
YGL163C	2697	2498	366	5.27391
YGL162W	900	701	247	12.683
YGL161C	933	734	379	18.5861
YGL160W	1713	1514	864	20.5415
YGL159W	1113	914	422	16.6192
YGL158W	1539	1340	38	1.02076
YGL157W	1044	845	1081	46.0482
YGL156W	3252	3053	462	5.44702
YGL155W	1131	932	741	28.6185
YGL154C	819	620	133	7.72154
YGL153W	1026	827	367	15.9737
YGL152C	678	479	2	0.150293
YGL151W	3399	3200	1887	21.2259
YGL150C	4470	4271	3866	32.5819
YGL149W	306	107	0	0
YGL148W	1131	932	6611	255.326
YGL147C	576	377	25309.6	2416.51
YGL146C	936	737	48	2.34433
YGL145W	2106	1907	833	15.7231
YGL144C	2058	1859	596	11.5401
YGL143C	1242	1043	379	13.0797
YGL142C	1851	1652	671	14.6203
YGL141W	2733	2534	585	8.30985
YGL140C	3660	3461	2405	25.0125
YGL139W	2409	2210	2002	32.6074
YGL138C	1038	839	5	0.214512
YGL137W	2670	2471	10458	152.342
YGL136C	963	764	300	14.1342
YGL135W	654	455	26590.1	2103.55
YGL134W	1302	1103	356	11.6177
YGL133W	3795	3596	1373	13.7434
YGL132W	336	137	2	0.525477
YGL131C	4212	4013	1357	12.1718
YGL130W	1380	1181	752	22.9199
YGL129C	1353	1154	895	27.9165
YGL128C	852	653	159	8.76452
YGL127C	384	185	222	43.1942
YGL126W	1143	944	839	31.9915
YGL125W	1803	1604	539	12.0956
YGL124C	1935	1736	452	9.37201
YGL123W	765	566	56891	3618.02
YGL123C-A	231	32	3	3.37455
YGL122C	1578	1379	1843	48.1067
YGL121C	381	182	26	5.14217
YGL120C	2304	2105	4909	83.9431
YGL119W	1506	1307	643	17.7084
YGL118C	438	239	1	0.150607
YGL117W	798	599	90	5.40829
YGL116W	1833	1634	689	15.1779
YGL115W	969	770	1120	52.3566
YGL114W	2178	1979	533	9.6945
YGL113W	2007	1808	583	11.6068
YGL112C	1551	1352	1391	37.0335
YGL111W	1392	1193	1623	48.9691
YGL110C	1875	1676	588	12.6284
YGL109W	324	125	0	0
YGL108C	423	224	132	21.2114
YGL107C	1941	1742	1045	21.593
YGL106W	450	251	1525	218.696
YGL105W	1131	932	11191	432.212
YGL104C	1461	1262	238	6.78831
YGL103W	450	251	24834	3561.37
YGL102C	429	230	9	1.40851
YGL101W	648	449	484	38.801
YGL100W	1050	851	1292	54.6483
YGL099W	1923	1724	2801	58.4817
YGL098W	738	539	226	15.0926
YGL097W	1449	1250	1317	37.9245
YGL096W	831	632	144	8.20143
YGL095C	1734	1535	716	16.7899
YGL094C	3348	3149	2719	31.08
YGL093W	2754	2555	1074	15.1306
YGL092W	3954	3755	4557	43.6831
YGL091C	987	788	124	5.66421
YGL090W	1266	1067	221	7.45542
YGL089C	363	164	1	0.219483
YGL088W	366	167	20983.3	4522.75
YGL087C	414	215	375	62.7823
YGL086W	2250	2051	1000	17.5501
YGL085W	825	626	167	9.60254
YGL084C	1683	1484	1385	33.5939
YGL083W	2415	2216	866	14.0667
YGL082W	1146	947	939	35.6911
YGL081W	963	764	33	1.55476
YGL080W	393	194	303	56.2192
YGL079W	657	458	258	20.2767
YGL078C	1572	1373	3419	89.634
YGL077C	1692	1493	1652	39.8285
YGL076C	735	536	35814.3	2405.11
YGL075C	1164	965	61	2.27534
YGL074C	327	128	0	0
YGL073W	2502	2303	1423	22.241
YGL072C	360	161	26	5.81288
YGL071W	2073	1874	1353	25.988
YGL070C	369	170	252	53.3575
YGL069C	465	266	2	0.27064
YGL068W	585	386	1075	100.246
YGL067W	1155	956	983	37.0118
YGL066W	1974	1775	530	10.7478
YGL065C	1512	1313	1033	28.3191
YGL064C	1686	1487	410	9.92469
YGL063W	1113	914	122	4.80461
YGL063C-A	150	151	0	0
YGL062W	3537	3338	3320.77	35.8093
YGL061C	744	545	226	14.9264
YGL060W	1926	1727	853	17.7787
YGL059W	1476	1277	321	9.04812
YGL058W	519	320	671	75.4773
YGL057C	864	665	268	14.5063
YGL056C	1584	1385	860	22.3508
YGL055W	1533	1334	14549	392.574
YGL054C	417	218	928	153.227
YGL053W	714	515	281.406	19.6685
YGL052W	306	107	5	1.68202
YGL051W	705	506	16	1.13819
YGL050W	822	623	205	11.8443
YGL049C	2745	2546	3150	44.5345
YGL048C	1218	1019	3289	116.181
YGL047W	609	410	73	6.40889
YGL045W	1629	1430	391	9.84203
YGL044C	891	692	259	13.4722
YGL043W	930	731	917	45.154
YGL042C	306	107	3	1.00921
YGL041C-B	183	1	0	0
YGL041W-A	465	266	318	43.0318
YGL041C	204	5.00001	0	0
YGL040C	1029	830	1682	72.9444
YGL039W	1047	848	1231	52.2524
YGL038C	1443	1244	1079	31.2209
YGL037C	651	452	4256	338.928
YGL036W	2730	2531	1285	18.2749
YGL035C	1515	1316	601	16.4385
YGL034C	366	167	2	0.43108
YGL033W	645	446	7	0.564946
YGL032C	264	65	200	110.754
YGL031C	468	269	16958.9	2269.28
YGL030W	318	119	9985	3020.27
YGL029W	363	164	133	29.1912
YGL028C	1629	1430	2027	51.0225
YGL027C	2502	2303	2334	36.4797
YGL026C	2124	1925	7173	134.126
YGL025C	1194	995	336	12.1551
YGL024W	336	137	0	0
YGL023C	1908	1709	944	19.8826
YGL022W	2157	1958	7371	135.506
YGL021W	2283	2084	982	16.9613
YGL020C	708	509	513	36.278
YGL019W	837	638	1154	65.1072
YGL018C	555	356	130	13.1443
YGL017W	1512	1313	405	11.1028
YGL016W	3246	3047	3804	44.9378
YGL015C	393	194	2	0.371084
YGL014W	2667	2468	2128	31.0363
YGL014C-A	162	1	0	0
YGL013C	3207	3008	1946	23.2868
YGL012W	1422	1223	6123	180.211
YGL011C	759	560	1532	98.4725
YGL010W	525	326	143	15.7893
YGL009C	2340	2141	8282	139.24
YGL008C	2757	2558	174657	2457.71
YGL007C-A	87	88	0	0
YGL007W	378	179	2	0.402181
YGL006W-A	111	112	0	0
YGL006W	3522	3323	4993	54.0848
YGL005C	840	641	487	27.3473
YGL004C	1254	1055	282	9.62145
YGL003C	1701	1502	421	10.0892
YGL002W	651	452	450	35.8359
YGL001C	1050	851	1582	66.9146
YGR001C	747	548	1312	86.1782
YGR002C	1431	1232	651	19.0202
YGR003W	2235	2036	749	13.2418
YGR004W	1389	1190	438	13.2486
YGR005C	1203	1004	742	26.602
YGR006W	756	557	136	8.78876
YGR007W	972	773	1153	53.6901
YGR008C	255	56	258	165.835
YGR009C	1956	1757	625	12.8042
YGR010W	1188	989	414.769	15.0957
YGR011W	327	128	45.2312	12.7196
YGR012W	1182	983	773	28.3054
YGR013W	1863	1664	342	7.39804
YGR014W	3921	3722	5613	54.2829
YGR015C	987	788	163	7.4457
YGR016W	573	374	85	8.18072
YGR017W	894	695	1369	70.9027
YGR018C	330	131	4	1.09909
YGR019W	1416	1217	1154	34.1318
YGR020C	357	158	1212	276.115
YGR021W	873	674	289	15.4341
YGR022C	330	131	0	0
YGR023W	1656	1457	84	2.07522
YGR024C	714	515	679	47.4577
YGR025W	303	104	10	3.46107
YGR026W	837	638	1902	107.308
YGR027C	327	128	14555	4093.04
YGR027W-A	1323	1124	49264	1577.64
YGR027W-B	5268	5069	90457.4	642.342
YGR028W	1089	890	514	20.7882
YGR029W	570	371	352	34.1517
YGR030C	477	278	169	21.8819
YGR031W	1029	830	430	18.6481
YGR031C-A	492	293	12	1.4742
YGR032W	5688	5489	3921.1	25.7134
YGR033C	720	521	768	53.06
YGR034W	384	185	10405.1	2024.5
YGR035C	351	152	151	35.7583
YGR035W-A	222	23	0	0
YGR036C	720	521	155	10.7087
YGR037C	264	65	881	487.873
YGR038W	669	470	349	26.7283
YGR038C-B	5268	5069	797.462	5.6628
YGR038C-A	1323	1124	4563.95	146.157
YGR039W	312	113	27	8.60061
YGR040W	1107	908	563	22.3186
YGR041W	1644	1445	682	16.9887
YGR042W	816	617	280	16.3349
YGR043C	1002	803	130	5.82736
YGR044C	903	704	930	47.5504
YGR045C	363	164	6	1.3169
YGR046W	1158	959	425	15.952
YGR047C	3078	2879	1191	14.8907
YGR048W	1086	887	661	26.8239
YGR049W	564	365	154	15.187
YGR050C	357	158	71	16.175
YGR051C	324	125	1	0.287961
YGR052W	1110	911	650	25.6826
YGR053C	852	653	48	2.64589
YGR054W	1929	1730	4749	98.8098
YGR055W	1725	1526	1594	37.5991
YGR056W	2787	2588	1088	15.1324
YGR057C	729	530	332	22.5479
YGR058W	1008	809	286	12.7251
YGR059W	1539	1340	5	0.13431
YGR060W	930	731	6749	332.327
YGR061C	4077	3878	10720	99.5018
YGR062C	951	752	241	11.5357
YGR063C	309	110	118	38.613
YGR064W	369	170	15	3.17604
YGR065C	1782	1583	700	15.917
YGR066C	879	680	11	0.582275
YGR067C	2415	2216	62	1.00708
YGR068C	1761	1562	568	13.0891
YGR068W-A	96	97	0	0
YGR069W	336	137	0	0
YGR070W	3468	3269	895	9.8549
YGR071C	2583	2384	480	7.24735
YGR072W	1164	965	280	10.4442
YGR073C	372	173	18	3.74516
YGR074W	441	242	259	38.5237
YGR075C	729	530	100	6.79154
YGR076C	474	275	229	29.9741
YGR077C	1770	1571	665	15.2367
YGR078C	600	401	893	80.1588
YGR079W	1113	914	973	38.3187
YGR080W	999	800	732	32.9356
YGR081C	633	434	603	50.0117
YGR082W	552	353	975	99.4201
YGR083C	1956	1757	2876	58.9198
YGR084C	1020	821	761	33.3646
YGR085C	525	326	8469.31	935.135
YGR086C	1020	821	10200	447.199
YGR087C	1692	1493	26	0.626841
YGR088W	1689	1490	1186	28.6512
YGR089W	2811	2612	1305	17.9838
YGR090W	3714	3515	5980	61.2379
YGR091W	1485	1286	523	14.6388
YGR092W	1719	1520	625	14.8006
YGR093W	1524	1325	779	21.1624
YGR094W	3315	3116	22741	262.698
YGR095C	672	473	398	30.2877
YGR096W	945	746	112	5.4041
YGR097W	3441	3242	1347	14.9554
YGR098C	4893	4694	2002	15.352
YGR099W	2067	1868	541	10.4247
YGR100W	2853	2654	1258	17.0618
YGR101W	1041	842	268	11.4569
YGR102C	552	353	185	18.8643
YGR103W	1818	1619	7230	160.744
YGR104C	924	725	361	17.9231
YGR105W	234	35	144	148.094
YGR106C	798	599	3913	235.14
YGR107W	450	251	1	0.143407
YGR108W	1416	1217	675	19.9644
YGR109C	1143	944	287	10.9434
YGR109W-A	873	674	0	0
YGR109W-B	4644	4445	404.553	3.27603
YGR110W	1338	1139	83	2.623
YGR111W	1203	1004	924	33.127
YGR112W	1170	971	266	9.86067
YGR113W	1032	833	467	20.1798
YGR114C	390	191	0	0
YGR115C	780	581	3	0.185861
YGR116W	4356	4157	10462	90.5897
YGR117C	1431	1232	1214	35.4693
YGR118W	438	239	7961.63	1199.08
YGR119C	1626	1427	1107	27.9234
YGR120C	789	590	345	21.048
YGR121C	1479	1280	49	1.37794
YGR121W-A	216	17	3	6.35209
YGR122W	1209	1010	434	15.4672
YGR122C-A	129	130	0	0
YGR123C	1542	1343	2257	60.4922
YGR124W	1719	1520	15421.1	365.188
YGR125W	3111	2912	1648	20.3709
YGR126W	693	494	182	13.2614
YGR127W	939	740	416	20.2351
YGR128C	2142	1943	3265	60.4859
YGR129W	648	449	125	10.0209
YGR130C	2451	2252	2792	44.6263
YGR131W	525	326	36	3.97493
YGR132C	864	665	1373	74.3178
YGR133W	552	353	162	16.519
YGR134W	3369	3170	787	8.93634
YGR135W	777	578	2546	158.553
YGR136W	726	527	1334.31	91.1361
YGR137W	375	176	233.69	47.7937
YGR138C	1845	1646	2213.36	48.4023
YGR139W	339	140	0	0
YGR140W	2871	2672	1053	14.1852
YGR141W	1404	1205	61	1.82216
YGR142W	1233	1034	17787	619.193
YGR143W	2316	2117	1044	17.751
YGR144W	981	782	22	1.01265
YGR145W	2124	1925	2314	43.269
YGR146C	636	437	473	38.9604
YGR146C-A	162	1	0	0
YGR147C	867	668	872	46.9877
YGR148C	468	269	11977.1	1602.67
YGR149W	1299	1100	524	17.1468
YGR150C	2595	2396	1121	16.8408
YGR151C	336	137	77.5498	20.3753
YGR152C	819	620	323.45	18.7785
YGR153W	654	455	64	5.06306
YGR154C	1071	872	134	5.53137
YGR155W	1524	1325	17389	472.392
YGR156W	1278	1079	375	12.5099
YGR157W	2610	2411	9298	138.815
YGR158C	753	554	657	42.6874
YGR159C	1245	1046	3256	112.046
YGR160W	612	413	2	0.174311
YGR161C	792	593	899	54.5694
YGR161W-C	279	80	75	33.7455
YGR161W-A	1317	1118	533.515	17.177
YGR161W-B	5313	5114	13392.5	94.2637
YGR161C-D	5268	5069	4498.3	31.9426
YGR161C-C	1323	1124	3992.66	127.862
YGR162W	2859	2660	16390	221.79
YGR163W	1026	827	360	15.669
YGR164W	336	137	2	0.525477
YGR165W	1038	839	808	34.6652
YGR166W	1683	1484	637	15.4508
YGR167W	702	503	1563	111.85
YGR168C	1131	932	315	12.1657
YGR169C	1215	1016	307	10.8765
YGR169C-A	279	80	18	8.09891
YGR170W	3417	3218	1707	19.0938
YGR171C	1728	1529	468	11.0175
YGR172C	747	548	749	49.1978
YGR173W	1107	908	1578	62.5555
YGR174C	513	314	66	7.56586
YGR174W-A	87	88	0	0
YGR175C	1491	1292	7924	220.763
