target_id	length	eff_length	est_counts	tpm
YER139C	681	461.557	174	11.3385
YER140W	1671	1451.46	529	10.9618
YER141W	1461	1241.46	2455	59.4774
YER142C	891	671.456	195	8.73472
YER143W	1287	1067.46	984	27.7253
YER144C	2418	2198.46	6682	91.4156
YER145C	1215	995.456	797	24.0806
YER145C-A	438	221.622	3	0.407136
YER146W	282	86.8015	291	100.832
YER147C	1875	1655.46	216	3.92435
YER147C-A	411	196.466	0	0
YER148W	723	503.511	1370	81.8358
YER148W-A	579	359.646	1	0.083629
YER149C	1263	1043.46	1762	50.7883
YER150W	447	230.371	14371	1876.25
YER151C	2739	2519.46	14335	171.129
YER152C	1332	1112.46	2025	54.7487
YER152W-A	567	347.716	13	1.12448
YER153C	765	545.511	372	20.5103
YER154W	1209	989.456	5043	153.294
YER155C	6504	6284.46	49333	236.103
YER156C	1017	797.456	1232	46.4661
YER157W	2406	2186.46	1383	19.0245
YER158C	1722	1502.46	5655	113.204
YER158W-A	216	43.3837	22	15.2521
YER159C	429	213.302	990	139.596
YER160C	5268	5048.46	14309.1	85.2484
YER159C-A	1323	1103.46	1.03896e-05	2.83189e-07
YER161C	1002	782.456	848	32.5963
YER162C	2265	2045.46	465	6.83746
YER163C	699	479.511	407	25.5286
YER164W	4407	4187.46	12017	86.3133
YER165W	1734	1514.46	30577	607.254
YER165C-A	357	147.813	2	0.406957
YER166W	4716	4496.46	14696	98.3016
YER167W	2556	2336.46	6886	88.6423
YER168C	1641	1421.46	579	12.2512
YER169W	2391	2171.46	3643	50.4592
YER170W	678	458.557	210	13.7739
YER171W	2337	2117.46	1560	22.1586
YER172C	6492	6272.46	9192	44.0762
YER172C-A	381	168.702	1	0.178284
YER173W	1980	1760.46	604	10.3191
YER174C	735	515.511	384	22.404
YER175C	900	680.456	280	12.3763
YER175W-A	165	22.8136	55	72.5105
YER176W	3366	3146.46	5398	51.5992
YER177W	804	584.456	10736	552.488
YER178W	1263	1043.46	5202	149.944
YER179W	1005	785.456	16	0.612675
YER180C	804	584.456	447	23.0032
YER180C-A	258	69.9809	54	23.2084
YER181C	324	119.84	21	5.27048
YER182W	735	515.511	273	15.9278
YER183C	636	416.646	95	6.85786
YER184C	2385	2165.46	1569	21.7924
YER185W	912	692.456	97	4.21319
YER186C	921	701.456	515	22.082
YER187W	426	210.602	21	2.99908
YER188W	720	500.511	186	11.1772
YER188C-A	300	100.443	23	6.88719
YER189W	369	158.057	35.9787	6.84641
YER190W	5046	4826.46	1780.57	11.0959
YER190C-A	576	356.646	2.2	0.185531
YER190C-B	483	265.001	4.58052	0.519875
YFL068W	483	265.001	0	0
YFL067W	528	308.976	0	0
YFL066C	1179	959.456	150.636	4.7221
YFL065C	309	107.813	33.6639	9.39124
YFL064C	525	305.976	38.0042	3.73573
YFL063W	456	238.991	10	1.25849
YFL062W	1140	920.456	27.9592	0.913596
YFL061W	678	458.557	36	2.36124
YFL060C	669	449.557	72.2989	4.83702
YFL059W	897	677.456	52.6629	2.33806
YFL058W	1023	803.456	18.96	0.709756
YFL056C	1127	907.456	342.649	11.3568
YFL055W	1677	1457.46	309	6.37668
YFL054C	1941	1721.46	695	12.1429
YFL053W	1776	1556.46	53	1.02417
YFL052W	1398	1178.46	93	2.37357
YFL051C	483	265.001	104	11.8037
YFL050C	2577	2357.46	1585	20.2217
YFL049W	1872	1652.46	1982	36.0749
YFL048C	1338	1118.46	2055	55.2618
YFL047W	2145	1925.46	1500	23.4309
YFL046W	624	404.646	101	7.50721
YFL045C	765	545.511	2756	151.952
YFL044C	906	686.456	471	20.6367
YFL042C	2025	1805.46	1105	18.408
YFL041W-A	192	31.8481	29	27.3871
YFL041W	1869	1649.46	2348	42.8143
YFL040W	1623	1403.46	4	0.0857221
YFL039C	1128	908.456	24221	801.9
YFL038C	621	401.646	2469	184.888
YFL037W	1374	1154.46	7330	190.967
YFL036W	4056	3836.46	13426	105.256
YFL034C-B	864	644.456	533	24.8752
YFL034C-A	369	158.057	619	117.79
YFL034W	3222	3002.46	2114	21.1768
YFL033C	5313	5093.46	20915	123.503
YFL032W	321	117.345	17	4.35728
YFL031W	717	497.511	9743	589.009
YFL031C-A	102	16.6667	0	0
YFL030W	1158	938.456	106	3.39722
YFL029C	1107	887.456	228	7.72716
YFL028C	870	650.456	493	22.7961
YFL027C	1494	1274.46	686	16.1894
YFL026W	1296	1076.46	7318	204.469
YFL025C	3090	2870.46	2894	30.3235
YFL024C	2499	2279.46	5765	76.0676
YFL023W	2391	2171.46	1073	14.8621
YFL022C	1512	1292.46	6814	158.569
YFL021C-A	855	635.456	3	0.141993
YFL021W	1533	1313.46	2210	50.6068
YFL020C	369	158.057	18	3.42523
YFL019C	354	145.199	35	7.24999
YFL018C	1500	1280.46	2824	66.3333
YFL017W-A	234	54.1902	74	41.0717
YFL017C	480	262.081	105	12.05
YFL016C	1536	1316.46	7359	168.13
YFL015W-A	318	115.071	0	0
YFL015C	495	276.701	2	0.217395
YFL014W	330	124.71	530	127.822
YFL013W-A	804	584.456	0	0
YFL013C	2079	1859.46	1172	18.9572
YFL012W-A	375	163.491	0	0
YFL012W	447	230.371	2	0.261116
YFL011W	1641	1421.46	6	0.126955
YFL010W-A	285	88.9587	1	0.338098
YFL010C	636	416.646	1568	113.191
YFL009W	2340	2120.46	2783.92	39.4875
YFL008W	3678	3458.46	3251	28.2727
YFL007W	6432	6212.46	25386	122.903
YFL005W	648	428.646	482	33.8205
YFL004W	2487	2267.46	4569	60.6058
YFL003C	2637	2417.46	228	2.83667
YFL002W-B	1317	1097.46	8840.46	242.281
YFL002W-A	5313	5093.46	109823	648.505
YFL002C	1821	1601.46	1125	21.1285
YFL001W	1329	1109.46	994	26.9469
YFR001W	615	395.646	318	24.1742
YFR002W	2520	2300.46	3324	43.4589
YFR003C	468	250.597	208	24.9643
YFR004W	921	701.456	1326	56.8558
YFR005C	1347	1127.46	467	12.458
YFR006W	1608	1388.46	1654	35.829
YFR007W	1062	842.456	480	17.1367
YFR008W	666	446.602	86	5.79174
YFR009W	2259	2039.46	6685	98.5868
YFR009W-A	258	69.9809	0	0
YFR010W	1500	1280.46	2682	62.9979
YFR010W-A	189	30.4964	1	0.986242
YFR011C	513	294.216	393	40.1752
YFR012W	609	389.646	86	6.63836
YFR012W-A	87	15.5333	23	44.5343
YFR013W	2364	2144.46	1935	27.1391
YFR014C	1341	1121.46	651	17.4595
YFR015C	2127	1907.46	1686	26.5849
YFR016C	3702	3482.46	6001	51.8286
YFR017C	588	368.646	587	47.8918
YFR018C	1092	872.456	1383	47.6772
YFR019W	6837	6617.46	15675	71.244
YFR020W	699	479.511	217	13.6111
YFR021W	1503	1283.46	1142	26.7619
YFR022W	2202	1982.46	3803	57.6972
YFR023W	1836	1616.46	41	0.762872
YFR024C-A	1380	1160.46	2441	63.2661
YFR025C	1008	788.456	853	32.5389
YFR026C	510	291.392	90	9.2896
YFR027W	846	626.456	151	7.24967
YFR028C	1656	1436.46	1946	40.7458
YFR029W	2037	1817.46	2346	38.8236
YFR030W	3108	2888.46	2619	27.271
YFR031C	3513	3293.46	1793	16.3742
YFR031C-A	765	545.511	12817.4	706.688
YFR032C	870	650.456	15	0.693594
YFR032C-A	180	27.2277	558	616.389
YFR032C-B	264	73.9182	9	3.66204
YFR033C	444	227.441	1085	143.481
YFR034C	939	719.456	601	25.1248
YFR034W-A	288	91.2383	23	7.58198
YFR035C	345	137.42	5	1.09434
YFR036W	375	163.491	306	56.2938
YFR036W-A	651	431.646	0	0
YFR037C	1674	1454.46	1969	40.7171
YFR038W	2562	2342.46	3226	41.4214
YFR039C	1533	1313.46	915	20.9526
YFR040W	3009	2789.46	8441	91.0136
YFR041C	888	668.456	325	14.6232
YFR042W	603	383.646	309	24.2248
YFR043C	714	494.511	126	7.66349
YFR044C	1446	1226.46	2787	68.3466
YFR045W	930	710.456	304	12.8697
YFR046C	1086	866.456	264	9.16409
YFR047C	888	668.456	527	23.7121
YFR048W	1989	1769.46	1840	31.2759
YFR049W	372	160.793	199	37.2236
YFR050C	801	581.456	2105	108.885
YFR051C	1641	1421.46	5184	109.689
YFR052W	825	605.456	915	45.4538
YFR052C-A	306	105.267	236.566	67.5915
YFR053C	1458	1238.46	11438.4	277.791
YFR054C	579	359.646	104	8.69742
YFR056C	369	158.057	0	0
YFR055W	1023	803.456	263	9.84522
YFR057W	456	238.991	0	0
YGL263W	1143	923.456	24	0.781676
YGL262W	528	308.976	2	0.194687
YGL261C	363	152.947	0	0
YGL260W	231	52.3542	0	0
YGL259W	498	279.618	28.5587	3.07189
YGL258W-A	234	54.1902	13	7.2153
YGL258W	621	401.646	18	1.34791
YGL257C	1677	1457.46	1207	24.9083
YGL256W	1149	929.456	1000	32.3596
YGL255W	1131	911.456	1411	46.5611
YGL254W	900	680.456	445	19.6694
YGL253W	1461	1241.46	28163	682.306
YGL252C	1767	1547.46	1303	25.3255
YGL251C	3564	3344.46	958	8.61533
YGL250W	726	506.511	184	10.926
YGL249W	2115	1895.46	112	1.7772
YGL248W	1110	890.456	1315	44.4166
YGL247W	594	374.646	115	9.23228
YGL246C	1164	944.456	459	14.6172
YGL245W	2127	1907.46	18427	290.557
YGL244W	1677	1457.46	762	15.725
YGL243W	1203	983.456	470	14.3739
YGL242C	546	326.816	344	31.6582
YGL241W	3015	2795.46	1398	15.0413
YGL240W	753	533.511	384	21.6481
YGL239C	315	112.461	0	0
YGL238W	2883	2663.46	10968	123.855
YGL237C	798	578.456	432	22.4618
YGL236C	2010	1790.46	2887	48.497
YGL235W	537	317.945	18	1.70275
YGL234W	2409	2189.46	10372	142.481
YGL233W	2733	2513.46	3047	36.4614
YGL232W	870	650.456	644	29.7783
YGL231C	573	353.646	866	73.6515
YGL230C	444	227.441	2	0.264481
YGL229C	2457	2237.46	1857	24.9626
YGL228W	1734	1514.46	2793	55.4685
YGL227W	2877	2657.46	2673	30.2527
YGL226C-A	261	71.9596	260	108.672
YGL226W	372	160.793	106	19.8277
YGL225W	1014	794.456	2315	87.6422
YGL224C	843	623.456	428	20.6476
YGL223C	1254	1034.46	778	22.6204
YGL222C	528	308.976	625	60.8397
YGL221C	867	647.456	1562	72.5609
YGL220W	363	152.947	190	37.3632
YGL219C	1380	1160.46	1984	51.4215
YGL218W	651	431.646	8	0.557435
YGL217C	342	134.912	3	0.668809
YGL216W	2418	2198.46	3042	41.6172
YGL215W	1359	1139.46	9761	257.649
YGL214W	486	267.948	1	0.112249
YGL213C	1194	974.456	769	23.7354
YGL212W	951	731.456	547	22.4922
YGL211W	1080	860.456	671	23.4545
YGL210W	669	449.557	355	23.7506
YGL209W	1149	929.456	1241	40.1583
YGL208W	1248	1028.46	616	18.0147
YGL207W	3108	2888.46	16838	175.33
YGL206C	4962	4742.46	49890	316.404
YGL205W	2247	2027.46	9	0.133513
YGL204C	306	105.267	95	27.1434
YGL203C	2190	1970.46	2963	45.2269
YGL202W	1503	1283.46	9460	221.688
YGL201C	3054	2834.46	3985	42.2854
YGL200C	612	392.646	1721	131.829
YGL199C	471	253.47	38	4.50909
YGL198W	708	488.511	497	30.5995
YGL197W	4464	4244.46	21692	153.713
YGL196W	1287	1067.46	1289	36.3191
YGL195W	8019	7799.46	93486	360.507
YGL194C-A	243	59.7567	105	52.8488
YGL194C	1359	1139.46	638	16.8405
YGL193C	312	109.929	12.8985	3.52906
YGL192W	1803	1583.46	463	8.79441
YGL191W	390	177.131	377	64.0145
YGL190C	1581	1361.46	4479	98.9485
YGL189C	360	150.376	11336	2267.33
YGL188C-A	141	18.2445	32	52.7534
YGL188C	174	25.238	17	20.2593
YGL187C	468	250.597	604	72.4925
YGL186C	1740	1520.46	644	12.7393
YGL185C	1140	920.456	296	9.6721
YGL184C	1398	1178.46	61	1.55686
YGL183C	660	440.602	63	4.30057
YGL182C	324	119.84	39	9.78803
YGL181W	1191	971.456	850	26.3165
YGL180W	2694	2474.46	2337	28.406
YGL179C	1683	1463.46	2173	44.6593
YGL178W	2580	2360.46	19136	243.83
YGL177W	348	139.906	664	142.746
YGL176C	1665	1445.46	1295	26.9462
YGL175C	1038	818.456	606	22.2694
YGL174W	801	581.456	261	13.5007
YGL173C	4587	4367.46	52936	364.548
YGL172W	1419	1199.46	2324	58.2752
YGL171W	1695	1475.46	901	18.3667
YGL170C	1242	1022.46	17	0.500076
YGL169W	1281	1061.46	823	23.3201
YGL168W	333	127.248	3	0.709094
YGL167C	2853	2633.46	19273	220.118
YGL166W	678	458.557	297	19.4802
YGL165C	579	359.646	18	1.50532
YGL164C	1323	1103.46	313	8.53142
YGL163C	2697	2477.46	3019	36.6513
YGL162W	900	680.456	685	30.2777
YGL161C	933	713.456	696	29.3409
YGL160W	1713	1493.46	1332	26.8252
YGL159W	1113	893.456	344	11.5802
YGL158W	1539	1319.46	226	5.15164
YGL157W	1044	824.456	1625	59.2813
YGL156W	3252	3032.46	2245	22.2666
YGL155W	1131	911.456	927	30.5898
YGL154C	819	599.456	135	6.77343
YGL153W	1026	806.456	448	16.7082
YGL152C	678	458.557	8	0.524721
YGL151W	3399	3179.46	8771	82.9713
YGL150C	4470	4250.46	15330	108.477
YGL149W	306	105.267	0	0
YGL148W	1131	911.456	2613	86.2255
YGL147C	576	356.646	6710.72	565.931
YGL146C	936	716.456	34	1.42732
YGL145W	2106	1886.46	1359	21.6673
YGL144C	2058	1838.46	1436	23.4927
YGL143C	1242	1022.46	845	24.8567
YGL142C	1851	1631.46	1658	30.5662
YGL141W	2733	2513.46	1884	22.5445
YGL140C	3660	3440.46	9963	87.0975
YGL139W	2409	2189.46	5203	71.4742
YGL138C	1038	818.456	2	0.0734965
YGL137W	2670	2450.46	13285	163.06
YGL136C	963	743.456	216	8.73837
YGL135W	654	434.602	5595.49	387.238
YGL134W	1302	1082.46	338	9.39157
YGL133W	3795	3575.46	5498	46.2493
YGL132W	336	129.764	6	1.39069
YGL131C	4212	3992.46	5819	43.8369
YGL130W	1380	1160.46	597	15.4731
YGL129C	1353	1133.46	1771	46.9944
YGL128C	852	632.456	360	17.12
YGL127C	384	171.544	735	128.868
YGL126W	1143	923.456	904	29.4431
YGL125W	1803	1583.46	4468	84.867
YGL124C	1935	1715.46	675	11.8347
YGL123W	765	545.511	21476	1184.08
YGL123C-A	231	52.3542	0	0
YGL122C	1578	1358.46	4062	89.9345
YGL121C	381	168.702	22	3.92225
YGL120C	2304	2084.46	5983	86.3293
YGL119W	1506	1286.46	460	10.7546
YGL118C	438	221.622	1	0.135712
YGL117W	798	578.456	236	12.2708
YGL116W	1833	1613.46	1788	33.3305
YGL115W	969	749.456	1352	54.2578
YGL114W	2178	1958.46	1234	18.951
YGL113W	2007	1787.46	2868	48.2587
YGL112C	1551	1331.46	1457	32.9128
YGL111W	1392	1172.46	1391	35.6831
YGL110C	1875	1655.46	717	13.0267
YGL109W	324	119.84	1	0.250975
YGL108C	423	207.708	74	10.7154
YGL107C	1941	1721.46	3077	53.7605
YGL106W	450	233.301	696	89.7272
YGL105W	1131	911.456	11770	388.394
YGL104C	1461	1241.46	251	6.08099
YGL103W	450	233.301	6503	838.356
YGL102C	429	213.302	1	0.141006
YGL101W	648	428.646	241	16.9103
YGL100W	1050	830.456	1125	40.7444
YGL099W	1923	1703.46	2232	39.409
YGL098W	738	518.511	473	27.4369
YGL097W	1449	1229.46	1531	37.4536
YGL096W	831	611.456	1571	77.2757
YGL095C	1734	1514.46	1340	26.6122
YGL094C	3348	3128.46	8279	79.5939
YGL093W	2754	2534.46	3224	38.2597
YGL092W	3954	3734.46	14215	114.486
YGL091C	987	767.456	407	15.9504
YGL090W	1266	1046.46	295	8.47877
YGL089C	363	152.947	22	4.32626
YGL088W	366	155.433	5.79346	1.12105
YGL087C	414	199.245	429	64.7592
YGL086W	2250	2030.46	1678	24.8559
YGL085W	825	605.456	222	11.0281
YGL084C	1683	1463.46	2761	56.7438
YGL083W	2415	2195.46	2753	37.7149
YGL082W	1146	926.456	1396	45.3203
YGL081W	963	743.456	70	2.83188
YGL080W	393	179.948	376	62.8454
YGL079W	657	437.602	201	13.8149
YGL078C	1572	1352.46	3889	86.4862
YGL077C	1692	1472.46	5509	112.528
YGL076C	735	515.511	5511.38	321.554
YGL075C	1164	944.456	324	10.318
YGL074C	327	122.325	4	0.983501
YGL073W	2502	2282.46	6180	81.4363
YGL072C	360	150.376	6	1.20007
YGL071W	2073	1853.46	7778	126.217
YGL070C	369	158.057	266	50.6173
YGL069C	465	247.672	5	0.607191
YGL068W	585	365.646	605	49.7653
YGL067W	1155	935.456	784	25.2072
YGL066W	1974	1754.46	1953	33.4805
YGL065C	1512	1292.46	822	19.1288
YGL064C	1686	1466.46	748	15.3414
YGL063W	1113	893.456	902	30.3644
YGL063C-A	150	20.0299	0	0
YGL062W	3537	3317.46	13142	119.149
YGL061C	744	524.511	155	8.8881
YGL060W	1926	1706.46	1571	27.6894
YGL059W	1476	1256.46	1203	28.7972
YGL058W	519	300.097	1176	117.863
YGL057C	864	644.456	148	6.90717
YGL056C	1584	1364.46	2545	56.0996
YGL055W	1533	1313.46	23169	530.547
YGL054C	417	202.082	1309	194.825
YGL053W	714	494.511	611.668	37.2024
YGL052W	306	105.267	27	7.71444
YGL051W	705	485.511	55.7656	3.45461
YGL050W	822	602.456	540	26.9588
YGL049C	2745	2525.46	9781	116.486
YGL048C	1218	998.456	1604	48.3178
YGL047W	609	389.646	117	9.03125
YGL045W	1629	1409.46	12449	265.653
YGL044C	891	671.456	497	22.2623
YGL043W	930	710.456	1924	81.4516
YGL042C	306	105.267	1	0.28572
YGL041C-B	183	28.4609	0	0
YGL041W-A	465	247.672	316	38.3745
YGL041C	204	37.6977	0	0
YGL040C	1029	809.456	972	36.1164
YGL039W	1047	827.456	750	27.2614
YGL038C	1443	1223.46	2392	58.8037
YGL037C	651	431.646	8923	621.749
YGL036W	2730	2510.46	5369	64.3239
YGL035C	1515	1295.46	1536	35.6616
YGL034C	366	155.433	29	5.6116
YGL033W	645	425.646	2	0.141323
YGL032C	264	73.9182	465	189.205
YGL031C	468	250.597	4081.47	489.861
YGL030W	318	115.071	1478	386.313
YGL029W	363	152.947	160	31.4637
YGL028C	1629	1409.46	8301	177.138
YGL027C	2502	2282.46	5918	77.9838
YGL026C	2124	1904.46	6214	98.1369
YGL025C	1194	974.456	1122	34.6308
YGL024W	336	129.764	0	0
YGL023C	1908	1688.46	2537	45.1921
YGL022W	2157	1937.46	16040	249.003
YGL021W	2283	2063.46	3798	55.3594
YGL020C	708	488.511	316	19.4556
YGL019W	837	617.456	1023	49.8312
YGL018C	555	335.75	254	22.7536
YGL017W	1512	1292.46	412	9.58768
YGL016W	3246	3026.46	3461	34.3953
YGL015C	393	179.948	12	2.00571
YGL014W	2667	2447.46	21485	264.029
YGL014C-A	162	22.3781	0	0
YGL013C	3207	2987.46	6723	67.6852
YGL012W	1422	1202.46	11155	279.018
YGL011C	759	539.511	1972	109.936
YGL010W	525	305.976	80	7.86383
YGL009C	2340	2120.46	19316	273.981
YGL008C	2757	2537.46	328360	3892.1
YGL007C-A	87	15.5333	62	120.049
YGL007W	378	166.082	0	0
YGL006W-A	111	16.3588	64	117.669
YGL006W	3522	3302.46	19588	178.396
YGL005C	840	620.456	468	22.6865
YGL004C	1254	1034.46	633	18.4045
YGL003C	1701	1481.46	1586	32.1993
YGL002W	651	431.646	559	38.9508
YGL001C	1050	830.456	1162	42.0844
YGR001C	747	527.511	487	27.767
YGR002C	1431	1211.46	792	19.663
YGR003W	2235	2015.46	982	14.6545
YGR004W	1389	1169.46	733	18.8518
YGR005C	1203	983.456	748	22.8759
YGR006W	756	536.511	497	27.8618
YGR007W	972	752.456	2143	85.659
YGR008C	255	68.0619	287	126.826
YGR009C	1956	1736.46	2301	39.8552
YGR010W	1188	968.456	487.149	15.1291
YGR011W	327	122.325	170.851	42.008
YGR012W	1182	962.456	457	14.2813
YGR013W	1863	1643.46	996	18.2278
YGR014W	3921	3701.46	23891	194.13
YGR015C	987	767.456	332	13.0112
YGR016W	573	353.646	131	11.1413
YGR017W	894	674.456	1755	78.2628
YGR018C	330	124.71	58	13.9881
YGR019W	1416	1196.46	891	22.3982
YGR020C	357	147.813	1755	357.105
YGR021W	873	653.456	954	43.9101
YGR022C	330	124.71	0	0
YGR023W	1656	1436.46	4078	85.386
YGR024C	714	494.511	198	12.0426
YGR025W	303	103.015	7	2.04375
YGR026W	837	617.456	1517	73.8944
YGR027C	327	122.325	793	194.979
YGR027W-A	1323	1103.46	8575.95	233.754
YGR027W-B	5268	5048.46	483935	2883.11
YGR028W	1089	869.456	696	24.0765
YGR029W	570	350.681	138	11.8358
YGR030C	477	259.211	179	20.7697
YGR031W	1029	809.456	556	20.6592
YGR031C-A	492	273.757	0	0
YGR032W	5688	5468.46	28069	154.381
YGR033C	720	500.511	1129	67.8441
YGR034W	384	171.544	1720.38	301.634
YGR035C	351	142.563	15	3.16459
YGR035W-A	222	46.7685	1	0.6431
YGR036C	720	500.511	420	25.2387
YGR037C	264	73.9182	2156	877.262
YGR038W	669	449.557	476	31.8459
YGR038C-B	5268	5048.46	4919.82	29.3105
YGR038C-A	1323	1103.46	13835.1	377.103
YGR039W	312	109.929	101	27.6339
YGR040W	1107	887.456	760	25.7572
YGR041W	1644	1424.46	4328	91.384
YGR042W	816	596.456	581	29.2974
YGR043C	1002	782.456	129	4.95863
YGR044C	903	683.456	646	28.4285
YGR045C	363	152.947	19	3.73632
YGR046W	1158	938.456	919	29.4533
YGR047C	3078	2858.46	1155	12.153
YGR048W	1086	866.456	598	20.7581
YGR049W	564	344.75	659	57.4927
YGR050C	357	147.813	13	2.64522
YGR051C	324	119.84	10	2.50975
YGR052W	1110	890.456	1047	35.3644
YGR053C	852	632.456	105	4.99334
YGR054W	1929	1709.46	14634	257.476
YGR055W	1725	1505.46	2576	51.4647
YGR056W	2787	2567.46	4690	54.9416
YGR057C	729	509.511	284	16.7647
YGR058W	1008	788.456	495	18.8825
YGR059W	1539	1319.46	21	0.478692
YGR060W	930	710.456	18125	767.313
YGR061C	4077	3857.46	22604	176.245
YGR062C	951	731.456	623	25.6172
YGR063C	309	107.813	110	30.6868
YGR064W	369	158.057	8	1.52232
YGR065C	1782	1562.46	593	11.4151
YGR066C	879	659.456	14	0.63852
YGR067C	2415	2195.46	224	3.0687
YGR068C	1761	1541.46	921	17.9705
YGR068W-A	96	16.3529	0	0
YGR069W	336	129.764	217	50.2966
YGR070W	3468	3248.46	6536	60.5155
YGR071C	2583	2363.46	1889	24.039
YGR072W	1164	944.456	441	14.0439
YGR073C	372	160.793	27	5.05044
YGR074W	441	224.532	171	22.906
YGR075C	729	509.511	53	3.12863
YGR076C	474	256.444	334	39.1728
YGR077C	1770	1550.46	2237	43.3949
YGR078C	600	380.646	499	39.4286
YGR079W	1113	893.456	619	20.8377
YGR080W	999	779.456	621	23.9625
YGR081C	633	413.646	311	22.6133
YGR082W	552	332.75	1000	90.3885
YGR083C	1956	1736.46	2381	41.2408
YGR084C	1020	800.456	1080	40.5806
YGR085C	525	305.976	6682.26	656.852
YGR086C	1020	800.456	13286	499.216
YGR087C	1692	1472.46	50	1.02131
YGR088W	1689	1469.46	2847	58.2724
YGR089W	2811	2591.46	4142	48.0727
YGR090W	3714	3494.46	20430	175.841
YGR091W	1485	1265.46	579	13.7614
YGR092W	1719	1499.46	531	10.6511
YGR093W	1524	1304.46	643	14.8256
YGR094W	3315	3095.46	41005	398.423
YGR095C	672	452.557	332	22.0646
YGR096W	945	725.456	177	7.33828
YGR097W	3441	3221.46	8978	83.8222
YGR098C	4893	4673.46	6990	44.9853
YGR099W	2067	1847.46	745	12.1287
YGR100W	2853	2633.46	2672	30.517
YGR101W	1041	821.456	330	12.0826
YGR102C	552	332.75	542	48.9906
YGR103W	1818	1598.46	6197	116.604
YGR104C	924	704.456	365	15.5837
YGR105W	234	54.1902	59	32.7464
YGR106C	798	578.456	1100	57.1945
YGR107W	450	233.301	16	2.06269
YGR108W	1416	1196.46	2102	52.8406
YGR109C	1143	923.456	144	4.69006
YGR109W-A	873	653.456	19.4661	0.895973
YGR109W-B	4644	4424.46	16289.8	110.736
YGR110W	1338	1118.46	85	2.28577
YGR111W	1203	983.456	844	25.8119
YGR112W	1170	950.456	627	19.8412
YGR113W	1032	812.456	456	16.881
YGR114C	390	177.131	0	0
YGR115C	780	560.456	0	0
YGR116W	4356	4136.46	20445	148.659
YGR117C	1431	1211.46	1667	41.3866
YGR118W	438	221.622	3225.91	437.795
YGR119C	1626	1406.46	3078	65.8225
YGR120C	789	569.456	294	15.5281
YGR121C	1479	1259.46	947	22.6151
YGR121W-A	216	43.3837	13	9.01258
YGR122W	1209	989.456	1753	53.2865
YGR122C-A	129	16.5609	102.235	185.673
YGR123C	1542	1322.46	1500	34.1147
YGR124W	1719	1499.46	10408	208.769
YGR125W	3111	2891.46	5508	57.294
YGR126W	693	473.511	400	25.4075
YGR127W	939	719.456	1396	58.3597
YGR128C	2142	1922.46	4234	66.2409
YGR129W	648	428.646	84	5.89404
YGR130C	2451	2231.46	8724	117.587
YGR131W	525	305.976	63	6.19277
YGR132C	864	644.456	1239	57.8242
YGR133W	552	332.75	155	14.0102
YGR134W	3369	3149.46	2375	22.6809
YGR135W	777	557.456	1025	55.3026
YGR136W	726	506.511	2681.55	159.231
YGR137W	375	163.491	247.45	45.5226
YGR138C	1845	1625.46	41971	776.616
YGR139W	339	132.426	1	0.227122
YGR140W	2871	2651.46	3037	34.4502
YGR141W	1404	1184.46	686	17.4196
YGR142W	1233	1013.46	61221	1816.88
YGR143W	2316	2096.46	3053	43.7999
YGR144W	981	761.456	148	5.84587
YGR145W	2124	1904.46	1787	28.2218
YGR146C	636	416.646	5735	413.998
YGR146C-A	162	22.3781	44	59.1372
YGR147C	867	647.456	389	18.0705
YGR148C	468	250.597	4539.53	544.837
YGR149W	1299	1079.46	1542	42.9647
YGR150C	2595	2375.46	3425	43.3656
YGR151C	336	129.764	61.5699	14.2708
YGR152C	819	599.456	392.43	19.6896
YGR153W	654	434.602	47	3.25265
YGR154C	1071	851.456	266	9.39618
YGR155W	1524	1304.46	12199	281.272
YGR156W	1278	1058.46	1489	42.311
YGR157W	2610	2390.46	24114	303.403
YGR158C	753	533.511	602	33.9379
YGR159C	1245	1025.46	3521	103.272
YGR160W	612	392.646	3	0.229801
YGR161C	792	572.456	14893	782.478
YGR161W-C	279	84.5911	375	133.333
YGR161W-A	1317	1097.46	8840.46	242.281
YGR161W-B	5313	5093.46	109823	648.505
YGR161C-D	5268	5048.46	13766.5	82.0158
YGR161C-C	1323	1103.46	10015.1	272.981
YGR162W	2859	2639.46	23561	268.479
YGR163W	1026	806.456	507	18.9086
YGR164W	336	129.764	6	1.39069
YGR165W	1038	818.456	1156	42.481
YGR166W	1683	1463.46	1076	22.1139
YGR167W	702	482.511	1397	87.0805
YGR168C	1131	911.456	253	8.34866
YGR169C	1215	995.456	478	14.4423
YGR169C-A	279	84.5911	94	33.4222
YGR170W	3417	3197.46	7262	68.3099
YGR171C	1728	1508.46	1263	25.1827
YGR172C	747	527.511	549	31.302
YGR173W	1107	887.456	396	13.4209
YGR174C	513	294.216	108	11.0405
YGR174W-A	87	15.5333	3	5.80883
YGR175C	1491	1271.46	9402	222.408
YGR176W	348	139.906	16	3.43966
YGR177C	1608	1388.46	2767	59.9389
YGR178C	2169	1949.46	6933	106.964
YGR179C	1221	1001.46	317	9.52049
YGR180C	1038	818.456	4119	151.366
YGR181W	318	115.071	114	29.7968
YGR182C	354	145.199	38	7.87142
YGR183C	201	36.1107	414	344.823
YGR184C	5853	5633.46	21340	113.933
YGR185C	1185	965.456	6070	189.099
YGR186W	2208	1988.46	4231	63.9969
YGR187C	1185	965.456	659	20.5298
