target_id	length	eff_length	est_counts	tpm
YDR454C	564	375.048	1980	406.879
YDR455C	309	135.69	0	0
YDR456W	1902	1712.77	491	22.0937
YDR457W	9807	9617.77	2564	20.5461
YDR458C	1992	1802.77	159	6.7974
YDR459C	1125	935.771	66	5.43576
YDR460W	966	776.771	108	10.7156
YDR461W	111	15.8177	3	14.6172
YDR461C-A	243	85.7817	57	51.2114
YDR462W	444	256.834	129	38.71
YDR463W	1560	1370.77	556	31.2605
YDR464W	4308	4118.77	651	12.1815
YDR464C-A	189	51.1937	0	0
YDR465C	1239	1049.77	722	53.0065
YDR466W	2697	2507.77	334	10.2647
YDR467C	327	150.383	6	3.07495
YDR468C	675	485.771	125	19.8319
YDR469W	528	339.262	133	30.2136
YDR470C	1509	1319.77	160	9.34346
YDR471W	411	225.707	6002	2049.45
YDR472W	852	662.771	220	25.5826
YDR473C	1410	1220.77	103	6.50263
YDR475C	2631	2441.77	150	4.73448
YDR476C	675	485.771	371	58.8611
YDR477W	1902	1712.77	657	29.5633
YDR478W	597	407.818	47	8.88213
YDR479C	1665	1475.77	87	4.54346
YDR480W	972	782.771	115	11.3227
YDR481C	1701	1511.77	1234	62.9094
YDR482C	408	222.912	35	12.101
YDR483W	1329	1139.77	1151	77.8295
YDR484W	1926	1736.77	161	7.14446
YDR485C	2388	2198.77	247	8.65771
YDR486C	690	500.771	248	38.1679
YDR487C	627	437.818	1063	187.122
YDR488C	1602	1412.77	88	4.80062
YDR489W	885	695.771	112	12.4062
YDR490C	2301	2111.77	215	7.84653
YDR491C	492	303.553	0	0
YDR492W	951	761.771	322	32.5775
YDR493W	372	189.672	126	51.198
YDR494W	1086	896.771	238	20.4542
YDR495C	3036	2846.77	157	4.25044
YDR496C	1971	1781.77	1978	85.558
YDR497C	1755	1565.77	1177	57.9341
YDR498C	1152	962.771	232	18.5717
YDR499W	2244	2054.77	118	4.42593
YDR500C	267	103.511	4317.45	3214.61
YDR501W	1566	1376.77	83	4.64625
YDR502C	1155	965.771	1078	86.0262
YDR503C	825	635.771	54	6.54605
YDR504C	384	200.616	39	14.9826
YDR505C	2526	2336.77	423	13.9512
YDR506C	1827	1637.77	54	2.54113
YDR507C	3429	3239.77	739	17.5799
YDR508C	1992	1802.77	1652	70.6246
YDR509W	348	168.419	0	0
YDR510W	306	133.291	923	533.686
YDR510C-A	117	17.7067	0	0
YDR511W	402	217.292	91	32.2764
YDR512C	564	375.048	82	16.8505
YDR513W	432	245.542	468	146.895
YDR514C	1452	1262.77	131	7.99527
YDR515W	1344	1154.77	113	7.54169
YDR516C	1503	1313.77	336	19.7109
YDR517W	1119	929.771	545	45.1759
YDR518W	1554	1364.77	451	25.4685
YDR519W	408	222.912	135	46.6753
YDR520C	2319	2129.77	132	4.77669
YDR521W	336	157.745	0	0
YDR522C	1509	1319.77	0	0
YDR523C	1473	1283.77	7	0.420239
YDR524C	1449	1259.77	314	19.2099
YDR524W-C	90	12.1006	0	0
YDR524C-B	201	58.2455	9708	12845.6
YDR524C-A	120	18.7738	1	4.10519
YDR525W	330	152.726	0	0
YDR525W-A	240	83.8137	180	165.517
YDR526C	471	282.815	0	0
YDR527W	1320	1130.77	360	24.5366
YDR528W	1272	1082.77	229	16.2999
YDR529C	384	200.616	364	139.837
YDR530C	978	788.771	124	12.1159
YDR531W	1104	914.771	377	31.7625
YDR532C	1158	968.771	61	4.85283
YDR533C	714	524.771	126	18.5049
YDR534C	1587	1397.77	173	9.53886
YDR535C	501	312.492	5	1.23315
YDR536W	1710	1520.77	0	0
YDR537C	606	416.818	0	0
YDR538W	729	539.771	100	14.2783
YDR539W	1512	1322.77	403	23.4805
YDR540C	540	351.193	10	2.19453
YDR541C	1035	845.771	109	9.93253
YDR542W	363	181.742	3.2	1.35701
YDR543C	300	128.582	0	0
YDR544C	429	242.69	12.8831	4.09125
YDR545W	5391	5201.77	130.339	1.93112
YDR545C-A	480	291.643	1.39462	0.368545
YEL077C	3834	3644.77	47.2644	0.999425
YEL077W-A	483	294.613	0	0
YEL076C-A	651	461.818	0	0
YEL076C	651	461.818	2	0.333768
YEL075W-A	612	422.818	0	0
YEL075C	369	187.001	0	0
YEL074W	339	160.228	39	18.7592
YEL073C	324	147.97	11	5.72935
YEL072W	696	506.771	43	6.53948
YEL071W	1491	1301.77	2626	155.47
YEL070W	1509	1319.77	7.38095	0.431023
YEL069C	1695	1505.77	1	0.0511832
YEL068C	333	155.206	88	43.6978
YEL067C	588	398.818	12	2.31895
YEL066W	486	297.613	108	27.9678
YEL065W	1887	1697.77	1318	59.8305
YEL064C	1443	1253.77	43	2.64324
YEL063C	1773	1583.77	762	37.0808
YEL062W	1848	1658.77	112	5.20377
YEL061C	3003	2813.77	290	7.9432
YEL060C	1908	1718.77	1321	59.234
YEL059C-A	225	73.2661	25	26.298
YEL059W	309	135.69	0	0
YEL058W	1674	1484.77	839	43.5501
YEL057C	702	512.771	9	1.35271
YEL056W	1206	1016.77	362	27.4392
YEL055C	3069	2879.77	1694	45.3358
YEL054C	498	309.492	9265.06	2307.2
YEL053W-A	348	168.419	0	0
YEL053C	2202	2012.77	353	13.5166
YEL052W	1530	1340.77	233	13.3933
YEL051W	771	581.771	1778	235.541
YEL050W-A	192	52.939	0	0
YEL050C	1182	992.771	196	15.2157
YEL049W	363	181.742	2	0.848128
YEL048C	459	271.146	52	14.7804
YEL047C	1413	1223.77	1068	67.2601
YEL046C	1164	974.771	3338	263.919
YEL045C	426	239.836	38	12.2111
YEL044W	501	312.492	175	43.1604
YEL043W	2871	2681.77	337	9.68489
YEL042W	1557	1367.77	1913	107.792
YEL041W	1488	1298.77	22	1.3055
YEL040W	1404	1214.77	3671	232.904
YEL039C	342	162.99	19	8.98418
YEL038W	684	494.771	295	45.952
YEL037C	1197	1007.77	1025	78.3878
YEL036C	1503	1313.77	551	32.3235
YEL035C	501	312.492	0	0
YEL034C-A	603	413.818	2	0.372483
YEL034W	474	285.758	5669.96	1529.21
YEL033W	420	234.195	10	3.29086
YEL032W	2916	2726.77	851	24.0529
YEL032C-A	162	36.9749	0	0
YEL031W	3648	3458.77	2959	65.934
YEL030C-A	315	140.656	0	0
YEL030W	1935	1745.77	26	1.14782
YEL029C	939	749.771	130	13.3629
YEL028W	462	274.01	7	1.96888
YEL027W	483	294.613	3540	926.056
YEL026W	381	197.819	2941	1145.81
YEL025C	3567	3377.77	229	5.22506
YEL024W	648	458.818	151	25.3643
YEL023C	2049	1859.77	33	1.36754
YEL022W	4380	4190.77	1234	22.6938
YEL021W	804	614.771	0	0
YEL020C-B	198	56.4552	2	2.73031
YEL020W-A	264	101.385	82	62.3345
YEL020C	1683	1493.77	114	5.88176
YEL019C	804	614.771	42	5.26529
YEL018C-A	534	345.228	0	0
YEL018W	840	650.771	97	11.4876
YEL017C-A	132	23.2286	991	3288.04
YEL017W	1014	824.771	392	36.6302
YEL016C	1482	1292.77	86	5.127
YEL015W	1656	1466.77	526	27.6382
YEL014C	306	133.291	0	0
YEL013W	1737	1547.77	888	44.2173
YEL012W	657	467.818	68	11.2026
YEL011W	2115	1925.77	47	1.88096
YEL010W	351	170.889	0	0
YEL009C-A	408	222.912	1	0.345743
YEL009C	846	656.771	3764	441.694
YEL008W	381	197.819	0	0
YEL008C-A	93	12.7824	0	0
YEL007W	2001	1811.77	887	37.7317
YEL006W	1008	818.771	152	14.3076
YEL005C	849	659.771	51	5.95749
YEL004W	1029	839.771	67	6.14894
YEL003W	336	157.745	191	93.3176
YEL002C	1293	1103.77	1383	96.5672
YEL001C	678	488.771	789	124.411
YER001W	2289	2099.77	598	21.949
YER002W	696	506.771	582	88.5111
YER003C	1290	1100.77	2572	180.078
YER004W	696	506.771	539	81.9716
YER005W	1893	1703.77	215	9.72554
YER006W	1563	1373.77	2315	129.874
YER006C-A	318	143.061	0	0
YER007W	1557	1367.77	65	3.66257
YER007C-A	546	357.158	468	100.989
YER008C	4011	3821.77	636	12.8256
YER009W	378	195.08	1921	758.927
YER010C	705	515.771	183	27.3452
YER011W	765	575.771	869	116.32
YER012W	597	407.818	688	130.019
YER013W	3438	3248.77	275	6.52379
YER014W	1620	1430.77	167	8.99565
YER014C-A	462	274.01	0	0
YER015W	2235	2045.77	48	1.8083
YER016W	1035	845.771	207	18.8627
YER017C	2286	2096.77	400	14.7026
YER018C	666	476.771	109	17.6199
YER019W	1434	1244.77	412	25.509
YER019C-A	267	103.511	910	677.551
YER020W	1350	1160.77	211	14.0095
YER021W	1572	1382.77	1579	88.0072
YER022W	2064	1874.77	309	12.7027
YER023W	861	671.771	1833	210.294
YER023C-A	213	65.4266	0	0
YER024W	2772	2582.77	66	1.96945
YER025W	1584	1394.77	3627	200.415
YER026C	831	641.771	616	73.9753
YER027C	1254	1064.77	563	40.751
YER028C	1185	995.771	157	12.1514
YER029C	591	401.818	233	44.6902
YER030W	462	274.01	411	115.601
YER031C	672	482.771	613	97.8601
YER032W	2631	2441.77	440	13.8878
YER033C	3231	3041.77	119	3.01513
YER034W	558	369.085	145	30.2781
YER035W	438	251.268	547	167.779
YER036C	1833	1643.77	4670	218.959
YER037W	966	776.771	268	26.5906
YER038C	1395	1205.77	38	2.42887
YER038W-A	381	197.819	4	1.5584
YER039C	750	560.771	5	0.68718
YER039C-A	219	69.3052	2	2.22408
YER040W	2193	2003.77	266	10.231
YER041W	2280	2090.77	72	2.65407
YER042W	555	366.085	287	60.4208
YER043C	1350	1160.77	10278	682.415
YER044C	447	259.627	301	89.3518
YER044C-A	1227	1037.77	13	0.965446
YER045C	1470	1280.77	157	9.44745
YER046W	432	245.542	18	5.64979
YER046W-A	330	152.726	1	0.504631
YER047C	2694	2504.77	205	6.30772
YER048C	1176	986.771	834	65.1382
YER048W-A	285	117.016	99	65.204
YER049W	1935	1745.77	1565	69.0897
YER050C	417	231.406	269	89.5907
YER051W	1479	1289.77	86	5.13892
YER052C	1584	1394.77	1443	79.7351
YER053C	903	713.771	114	12.3093
YER053C-A	114	16.7565	52	239.169
YER054C	1647	1457.77	16	0.845896
YER055C	894	704.771	1938	211.93
YER056C	1602	1412.77	2435.96	132.888
YER056C-A	366	184.307	7228.45	3022.66
YER057C	390	206.18	493	184.284
YER058W	324	147.97	30	15.6255
YER059W	1263	1073.77	181	12.9913
YER060W	1587	1397.77	156	8.60151
YER060W-A	1593	1403.77	6.03983	0.3316
YER061C	1329	1139.77	110	7.43809
YER062C	753	563.771	756	103.349
YER063W	657	467.818	354	58.3193
YER064C	1518	1328.77	881	51.099
YER065C	1674	1484.77	39	2.02438
YER066W	558	369.085	8	1.67051
YER066C-A	501	312.492	2	0.493262
YER067W	486	297.613	168	43.5054
YER067C-A	324	147.97	1	0.52085
YER068W	1764	1574.77	657	32.1539
YER068C-A	432	245.542	1	0.313877
YER069W	2592	2402.77	167	5.35661
YER070W	2667	2477.77	4408	137.109
YER071C	381	197.819	81	31.5575
YER072W	390	206.18	1940	725.173
YER073W	1563	1373.77	654	36.6902
YER074W	408	222.912	4785.29	1654.48
YER074W-A	258	96.7165	194	154.592
YER075C	2787	2597.77	333	9.87938
YER076C	909	719.771	36	3.85473
YER076W-A	348	168.419	2	0.915218
YER077C	2067	1877.77	114	4.67895
YER078C	1536	1346.77	207	11.8458
YER078W-A	165	38.355	1	2.00939
YER079W	633	443.818	125	21.7066
YER079C-A	339	160.228	0	0
YER080W	1884	1694.77	732	33.2879
YER081W	1410	1220.77	204	12.879
YER082C	1665	1475.77	1074	56.0882
YER083C	858	668.771	696	80.2081
YER084W	387	203.368	1	0.378969
YER084W-A	513	324.428	0	0
YER085C	522	333.33	0	0
YER086W	1731	1541.77	2192	109.574
YER087W	1731	1541.77	99	4.94882
YER087C-A	552	363.158	4	0.848889
YER087C-B	249	90.1696	671	573.52
YER088C	2013	1823.77	1261	53.2882
YER088C-A	324	147.97	47	24.48
YER088W-B	147	29.6745	0	0
YER089C	1395	1205.77	1057	67.5611
YER090W	1524	1334.77	1822	105.203
YER090C-A	90	12.1006	0	0
YER091C	2304	2114.77	2737	99.7465
YER091C-A	222	71.2989	0	0
YER092W	378	195.08	103	40.6921
YER093C	4293	4103.77	307	5.76556
YER093C-A	414	228.592	55	18.5433
YER094C	618	428.818	872	156.722
YER095W	1203	1013.77	141	10.7193
YER096W	1539	1349.77	14	0.799382
YER097W	330	152.726	7	3.53242
YER098W	2265	2075.77	55	2.04206
YER099C	957	767.771	329	33.0256
YER100W	753	563.771	641	87.6277
YER101C	1293	1103.77	108	7.54104
YER102W	603	413.818	9448.42	1759.69
YER103W	1929	1739.77	4887	216.489
YER104W	627	437.818	58	10.2099
YER105C	4176	3986.77	1175	22.7145
YER106W	909	719.771	3	0.321228
YER107C	1098	908.771	380	32.2267
YER107W-A	321	145.519	0	0
YER109C	2400	2210.77	199	6.93738
YER110C	3342	3152.77	10520	257.164
YER111C	3282	3092.77	367	9.14544
YER112W	564	375.048	327	67.1966
YER113C	2121	1931.77	297	11.8491
YER114C	3123	2933.77	861	22.6185
YER115C	576	386.858	83	16.5353
YER116C	825	635.771	74	8.97051
YER117W	414	228.592	5941.76	2003.27
YER118C	1104	914.771	362	30.4988
YER119C	1347	1157.77	237	15.7765
YER119C-A	372	189.672	0	0
YER120W	735	545.771	2451	346.114
YER121W	345	165.75	6	2.78986
YER122C	1482	1292.77	1340	79.8858
YER123W	1575	1385.77	338	18.798
YER124C	1722	1532.77	1691	85.0262
YER125W	2430	2240.77	1923	66.1406
YER126C	786	596.771	1041	134.44
YER127W	1074	884.771	391	34.059
YER128W	612	422.818	71	12.9417
YER129W	3429	3239.77	472	11.2283
YER130C	1332	1142.77	441	29.7417
YER131W	360	178.984	6556.25	2823.1
YER132C	5262	5072.77	695	10.5591
YER133W	939	749.771	1133	116.463
YER133W-A	342	162.99	0	0
YER134C	537	348.228	122	27.0012
YER135C	393	209.011	0	0
YER136W	1356	1166.77	1305	86.2008
YER137C	447	259.627	38	11.2803
YER137W-A	306	133.291	0	0
YER138C	5268	5078.77	13876.6	210.577
YER137C-A	1323	1133.77	0	0
YER138W-A	105	14.3198	19.8277	106.714
YER139C	681	491.771	65	10.1868
YER140W	1671	1481.77	119	6.18945
YER141W	1461	1271.77	398	24.1191
YER142C	891	701.771	34	3.73396
YER143W	1287	1097.77	325	22.817
YER144C	2418	2228.77	320	11.0655
YER145C	1215	1025.77	1242	93.3163
YER145C-A	438	251.268	0	0
YER146W	282	114.701	271	182.09
YER147C	1875	1685.77	83	3.7946
YER147C-A	411	225.707	0	0
YER148W	723	533.771	767	110.746
YER148W-A	579	389.858	3	0.593064
YER149C	1263	1073.77	333	23.9012
YER150W	447	259.627	1309	388.577
YER151C	2739	2549.77	1256	37.9642
YER152C	1332	1142.77	519	35.0021
YER152W-A	567	378.01	0	0
YER153C	765	575.771	47	6.29121
YER154W	1209	1019.77	650	49.1244
YER155C	6504	6314.77	2079	25.3737
YER156C	1017	827.771	1014	94.4091
YER157W	2406	2216.77	279	9.69995
YER158C	1722	1532.77	75	3.77112
YER158W-A	216	67.2293	1	1.14638
YER159C	429	242.69	230	73.0404
YER160C	5268	5078.77	1447.3	21.9627
YER159C-A	1323	1133.77	0	0
YER161C	1002	812.771	265	25.1283
YER162C	2265	2075.77	62	2.30196
YER163C	699	509.771	153	23.1314
YER164W	4407	4217.77	997	18.2179
YER165W	1734	1544.77	13609	678.967
YER165C-A	357	176.278	0	0
YER166W	4716	4526.77	593	10.0961
YER167W	2556	2366.77	403	13.1231
YER168C	1641	1451.77	267	14.1742
YER169W	2391	2201.77	429	15.0166
YER170W	678	488.771	91	14.349
YER171W	2337	2147.77	357	12.8105
YER172C	6492	6302.77	829	10.137
YER172C-A	381	197.819	0	0
YER173W	1980	1790.77	100	4.30374
YER174C	735	545.771	227	32.0554
YER175C	900	710.771	50	5.42159
YER175W-A	165	38.355	0	0
YER176W	3366	3176.77	832	20.1848
YER177W	804	614.771	7019	879.93
YER178W	1263	1073.77	5637	404.597
YER179W	1005	815.771	4	0.377901
YER180C	804	614.771	110	13.79
YER180C-A	258	96.7165	26	20.7185
YER181C	324	147.97	1	0.52085
YER182W	735	545.771	88	12.4268
YER183C	636	446.818	144	24.8381
YER184C	2385	2195.77	51	1.79007
YER185W	912	722.771	7	0.746421
YER186C	921	731.771	85	8.9522
YER187W	426	239.836	3	0.964038
YER188W	720	530.771	21	3.04929
YER188C-A	300	128.582	2	1.19877
YER189W	369	187.001	0	0
YER190W	5046	4856.77	0	0
YER190C-A	576	386.858	0	0
YER190C-B	483	294.613	0.374119	0.0978687
YFL068W	483	294.613	0	0
YFL067W	528	339.262	0	0
YFL066C	1179	989.771	3.40747	0.265329
YFL065C	309	135.69	0	0
YFL064C	525	336.33	0	0
YFL063W	456	268.335	0	0
YFL062W	1140	950.771	2.17429	0.17625
YFL061W	678	488.771	2	0.315363
YFL060C	669	479.771	16.3636	2.62865
YFL059W	897	707.771	28.5357	3.10729
YFL058W	1023	833.771	1.35529	0.125277
YFL056C	1127	937.771	31.0865	2.55483
YFL055W	1677	1487.77	19	0.984246
YFL054C	1941	1751.77	27	1.18788
YFL053W	1776	1586.77	2	0.0971409
YFL052W	1398	1208.77	5	0.318796
YFL051C	483	294.613	2	0.523195
YFL050C	2577	2387.77	52	1.67841
YFL049W	1872	1682.77	237	10.8545
YFL048C	1338	1148.77	832	55.8182
YFL047W	2145	1955.77	295	11.6249
YFL046W	624	434.818	60	10.6348
YFL045C	765	575.771	3215	430.346
YFL044C	906	716.771	162	17.4189
YFL042C	2025	1835.77	153	6.42331
YFL041W-A	192	52.939	4	5.82331
YFL041W	1869	1679.77	399	18.3067
YFL040W	1623	1433.77	0	0
YFL039C	1128	938.771	27325	2243.3
YFL038C	621	431.818	1925	343.57
YFL037W	1374	1184.77	3449	224.36
YFL036W	4056	3866.77	612	12.198
YFL034C-B	864	674.771	257	29.3537
YFL034C-A	369	187.001	681	280.665
YFL034W	3222	3032.77	321	8.1574
YFL033C	5313	5123.77	415	6.2423
YFL032W	321	145.519	5	2.64811
YFL031W	717	527.771	3703	540.747
YFL031C-A	102	14.108	0	0
YFL030W	1158	968.771	18	1.43198
YFL029C	1107	917.771	65	5.4584
YFL028C	870	680.771	153	17.3211
YFL027C	1494	1304.77	98	5.78866
YFL026W	1296	1106.77	12	0.835622
YFL025C	3090	2900.77	186	4.94181
YFL024C	2499	2309.77	282	9.4095
YFL023W	2391	2201.77	524	18.3419
YFL022C	1512	1322.77	3268	190.407
YFL021C-A	855	665.771	1	0.115761
YFL021W	1533	1343.77	273	15.6575
YFL020C	369	187.001	7	2.88496
YFL019C	354	173.532	0	0
YFL018C	1500	1310.77	1640	96.428
YFL017W-A	234	79.413	95	92.1973
YFL017C	480	291.643	116	30.6544
YFL016C	1536	1346.77	580	33.191
YFL015W-A	318	143.061	2	1.07744
YFL015C	495	306.553	0	0
YFL014W	330	152.726	124	62.5743
YFL013W-A	804	614.771	0	0
YFL013C	2079	1889.77	273	11.1337
YFL012W-A	375	192.378	0	0
YFL012W	447	259.627	1	0.29685
YFL011W	1641	1451.77	5	0.265435
YFL010W-A	285	117.016	2	1.31725
YFL010C	636	446.818	1319	227.51
YFL009W	2340	2150.77	498	17.8452
YFL008W	3678	3488.77	413	9.12355
YFL007W	6432	6242.77	1855	22.9009
YFL005W	648	458.818	420	70.5496
YFL004W	2487	2297.77	2096	70.3025
YFL003C	2637	2447.77	16	0.503774
YFL002W-B	1317	1127.77	601.398	41.0986
YFL002W-A	5313	5123.77	2442.67	36.7419
YFL002C	1821	1631.77	419	19.7898
YFL001W	1329	1139.77	335	22.6524
YFR001W	615	425.818	373	67.5104
YFR002W	2520	2330.77	836	27.6435
YFR003C	468	279.871	84	23.1317
YFR004W	921	731.771	795	83.7294
YFR005C	1347	1157.77	233	15.5103
YFR006W	1608	1418.77	614	33.3536
YFR007W	1062	872.771	81	7.15272
YFR008W	666	476.771	23	3.71796
YFR009W	2259	2069.77	2552.26	95.0363
YFR009W-A	258	96.7165	29.7376	23.6969
YFR010W	1500	1310.77	956	56.2105
YFR010W-A	189	51.1937	0	0
YFR011C	513	324.428	101	23.9932
YFR012W	609	419.818	6	1.10148
YFR012W-A	87	11.9757	0	0
YFR013W	2364	2174.77	436	15.4511
YFR014C	1341	1151.77	125	8.36431
YFR015C	2127	1937.77	150	5.96589
YFR016C	3702	3512.77	502	11.0139
YFR017C	588	398.818	60	11.5948
YFR018C	1092	902.771	301	25.6966
YFR019W	6837	6647.77	361	4.18521
YFR020W	699	509.771	28	4.2332
YFR021W	1503	1313.77	270	15.8391
YFR022W	2202	2012.77	127	4.8629
YFR023W	1836	1646.77	5	0.234004
YFR024C-A	1380	1190.77	962	62.2634
YFR025C	1008	818.771	255	24.0029
YFR026C	510	321.428	6	1.43864
YFR027W	846	656.771	42	4.92858
YFR028C	1656	1466.77	669	35.152
YFR029W	2037	1847.77	231	9.63496
YFR030W	3108	2918.77	335	8.84568
YFR031C	3513	3323.77	235	5.44908
YFR031C-A	765	575.771	15575.5	2084.86
YFR032C	870	680.771	10	1.1321
YFR032C-A	180	46.2925	1867	3108.28
YFR032C-B	264	101.385	10	7.60177
YFR033C	444	256.834	376	112.829
YFR034C	939	749.771	261	26.8286
YFR034W-A	288	119.283	2	1.29222
YFR035C	345	165.75	0	0
YFR036W	375	192.378	91	36.4562
YFR036W-A	651	461.818	0	0
YFR037C	1674	1484.77	901	46.7683
YFR038W	2562	2372.77	405	13.1548
YFR039C	1533	1343.77	133	7.62803
YFR040W	3009	2819.77	579	15.8253
YFR041C	888	698.771	120	13.2353
YFR042W	603	413.818	90	16.7617
YFR043C	714	524.771	76	11.1617
YFR044C	1446	1256.77	3286	201.51
YFR045W	930	740.771	56	5.82627
YFR046C	1086	896.771	68	5.84405
YFR047C	888	698.771	398	43.897
YFR048W	1989	1799.77	210	8.99266
YFR049W	372	189.672	151	61.3564
YFR050C	801	611.771	1110	139.836
YFR051C	1641	1451.77	2280	121.038
YFR052W	825	635.771	682	82.6742
YFR052C-A	306	133.291	81	46.8349
YFR053C	1458	1268.77	682	41.4274
YFR054C	579	389.858	1	0.197688
YFR056C	369	187.001	0	0
YFR055W	1023	833.771	615	56.8479
YFR057W	456	268.335	0	0
YGL263W	1143	953.771	5	0.404029
YGL262W	528	339.262	0	0
YGL261C	363	181.742	0	0
YGL260W	231	77.1897	0	0
YGL259W	498	309.492	2	0.498043
YGL258W-A	234	79.413	0	0
YGL258W	621	431.818	3	0.535434
YGL257C	1677	1487.77	164	8.4956
YGL256W	1149	959.771	219	17.5858
YGL255W	1131	941.771	459	37.5624
YGL254W	900	710.771	99	10.7347
YGL253W	1461	1271.77	21063	1276.43
YGL252C	1767	1577.77	407	19.8809
YGL251C	3564	3374.77	73	1.66711
YGL250W	726	536.771	32	4.59459
YGL249W	2115	1925.77	13	0.520265
YGL248W	1110	920.771	205	17.1589
YGL247W	594	404.818	46	8.75757
YGL246C	1164	974.771	294	23.2451
YGL245W	2127	1937.77	9000	357.953
YGL244W	1677	1487.77	495	25.6422
YGL243W	1203	1013.77	85	6.46198
YGL242C	546	357.158	260	56.1048
YGL241W	3015	2825.77	285	7.7731
YGL240W	753	563.771	21	2.8708
YGL239C	315	140.656	0	0
YGL238W	2883	2693.77	1697	48.552
YGL237C	798	608.771	75	9.49497
YGL236C	2010	1820.77	208	8.80429
YGL235W	537	348.228	1	0.221321
YGL234W	2409	2219.77	4154	144.226
YGL233W	2733	2543.77	327	9.90732
YGL232W	870	680.771	422	47.7747
YGL231C	573	383.858	510	102.397
YGL230C	444	256.834	2	0.600156
YGL229C	2457	2267.77	66	2.24301
YGL228W	1734	1544.77	465	23.1993
YGL227W	2877	2687.77	99	2.83876
YGL226C-A	261	99.164	332	258.03
YGL226W	372	189.672	31	12.5963
YGL225W	1014	824.771	1913	178.759
YGL224C	843	653.771	190	22.3983
YGL223C	1254	1064.77	328	23.7413
YGL222C	528	339.262	302	68.6053
YGL221C	867	677.771	638	72.5478
YGL220W	363	181.742	113	47.9193
YGL219C	1380	1190.77	318	20.5819
YGL218W	651	461.818	0	0
YGL217C	342	162.99	0	0
YGL216W	2418	2228.77	270	9.33651
YGL215W	1359	1169.77	1429	94.1494
YGL214W	486	297.613	1	0.258961
YGL213C	1194	1004.77	308	23.6249
YGL212W	951	761.771	55	5.56448
YGL211W	1080	890.771	200	17.3041
YGL210W	669	479.771	191	30.6821
YGL209W	1149	959.771	391	31.3975
YGL208W	1248	1058.77	75	5.45941
YGL207W	3108	2918.77	2534	66.9103
YGL206C	4962	4772.77	7281	117.573
YGL205W	2247	2057.77	5	0.187266
YGL204C	306	133.291	88	50.8823
YGL203C	2190	2000.77	433	16.6793
YGL202W	1503	1313.77	4306	252.604
YGL201C	3054	2864.77	536	14.4199
YGL200C	612	422.818	950	173.163
YGL199C	471	282.815	2	0.545022
YGL198W	708	518.771	361	53.6312
YGL197W	4464	4274.77	544	9.80782
YGL196W	1287	1097.77	279	19.5875
YGL195W	8019	7829.77	9323	91.7683
YGL194C-A	243	85.7817	46	41.3285
YGL194C	1359	1169.77	202	13.3087
YGL193C	312	138.244	7.2888	4.06345
YGL192W	1803	1613.77	0	0
YGL191W	390	206.18	312	116.626
YGL190C	1581	1391.77	379	20.9874
YGL189C	360	178.984	19353.7	8333.66
YGL188C-A	141	26.9421	38	108.702
YGL188C	174	43.0858	5	8.9438
YGL187C	468	279.871	239	65.8151
YGL186C	1740	1550.77	326	16.2015
YGL185C	1140	950.771	103	8.34925
YGL184C	1398	1208.77	17	1.0839
YGL183C	660	470.818	2	0.327388
YGL182C	324	147.97	3	1.56255
YGL181W	1191	1001.77	294	22.6186
YGL180W	2694	2504.77	103	3.16924
YGL179C	1683	1493.77	123	6.34611
YGL178W	2580	2390.77	609	19.632
YGL177W	348	168.419	16	7.32175
YGL176C	1665	1475.77	107	5.58793
YGL175C	1038	848.771	38	3.45048
YGL174W	801	611.771	71	8.94449
YGL173C	4587	4397.77	4224	74.0249
YGL172W	1419	1229.77	546	34.218
YGL171W	1695	1505.77	651	33.3203
YGL170C	1242	1052.77	4	0.292828
YGL169W	1281	1091.77	384	27.1073
YGL168W	333	155.206	4	1.98627
YGL167C	2853	2663.77	794	22.9726
YGL166W	678	488.771	105	16.5566
YGL165C	579	389.858	3	0.593064
YGL164C	1323	1133.77	116	7.88531
YGL163C	2697	2507.77	173	5.31673
YGL162W	900	710.771	189	20.4936
YGL161C	933	743.771	276	28.5993
YGL160W	1713	1523.77	178	9.00299
YGL159W	1113	923.771	126	10.5122
YGL158W	1539	1349.77	11	0.628086
YGL157W	1044	854.771	542	48.8693
YGL156W	3252	3062.77	64	1.61047
YGL155W	1131	941.771	252	20.6225
YGL154C	819	629.771	36	4.40561
YGL153W	1026	836.771	184	16.9472
YGL152C	678	488.771	1	0.157682
YGL151W	3399	3209.77	618	14.8389
YGL150C	4470	4280.77	771	13.8809
YGL149W	306	133.291	0	0
YGL148W	1131	941.771	3083	252.298
YGL147C	576	386.858	10521.7	2096.15
YGL146C	936	746.771	10	1.03205
YGL145W	2106	1916.77	312	12.545
YGL144C	2058	1868.77	118	4.86645
YGL143C	1242	1052.77	93	6.80825
YGL142C	1851	1661.77	187	8.67275
YGL141W	2733	2543.77	228	6.90785
YGL140C	3660	3470.77	419	9.3041
YGL139W	2409	2219.77	393	13.6449
YGL138C	1038	848.771	0	0
YGL137W	2670	2480.77	3358	104.323
YGL136C	963	773.771	42	4.18334
YGL135W	654	464.818	8822.36	1462.81
YGL134W	1302	1112.77	80	5.54077
YGL133W	3795	3605.77	364	7.78018
YGL132W	336	157.745	0	0
YGL131C	4212	4022.77	126	2.41397
YGL130W	1380	1190.77	358	23.1708
YGL129C	1353	1163.77	374	24.768
YGL128C	852	662.771	92	10.6982
